"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"MALUKU","WER TAMRIAN","LORULUN",81,1,41,2,8101041002,0.901176,0.677711,332,225,NA,1817,1817,1817,"810104100201",131.350377,-7.835416,"Saumlaki",12829,5.47289156626506,"810104100201"
"MALUKU","WER TAMRIAN","AMDASA",81,1,41,5,8101041005,0,0.007143,140,1,NA,469,702,469,"810104100501",131.43153,-7.763759,"Saumlaki",12831,5.01428571428571,"810104100501"
"MALUKU","WER TAMRIAN","AMDASA",81,1,41,5,8101041005,0,0.007143,140,1,NA,233,702,233,"810104100502",131.477,-7.770593,"Saumlaki",12830,5.01428571428571,"810104100502"
"MALUKU","WER TAMRIAN","SANGLIAT DOL",81,1,41,6,8101041006,0,0,148,0,NA,681,681,681,"810104100601",131.481575,-7.758898,"Saumlaki",12832,4.60135135135135,"810104100601"
"MALUKU","WER TAMRIAN","SANGLIAT KRAWAIN",81,1,41,7,8101041007,0,0,135,0,NA,702,702,702,"810104100701",131.477067,-7.744806,"Saumlaki",12837,5.2,"810104100701"
"MALUKU","WER MAKTIAN","BATU PUTIH",81,1,42,3,8101042003,0,0,264,0,NA,1659,1659,1659,"810104200301",131.131992,-7.6852,"Saumlaki",12834,6.28409090909091,"810104200301"
"MALUKU","WER MAKTIAN","WERMATANG",81,1,42,4,8101042004,0,0,116,0,NA,695,695,695,"810104200401",131.18488,-7.723951,"Saumlaki",12835,5.99137931034483,"810104200401"
"MALUKU","WER MAKTIAN","MAKATIAN",81,1,42,5,8101042005,0,0,196,0,NA,1661,1661,1661,"810104200501",131.200414,-7.569785,"Saumlaki",12836,8.47448979591837,"810104200501"
"MALUKU","WER MAKTIAN","RUMAH SALUT",81,1,42,9,8101042009,0.89863,0.758294,211,160,NA,1455,1455,1455,"810104200901",131.033165,-7.665091,"Saumlaki",12833,6.8957345971564,"810104200901"
"MALUKU","SELARU","WERAIN",81,1,43,1,8101043001,0,0,209,0,NA,810,1190,810,"810104300101",130.801591,-8.289316,"Saumlaki",12817,5.69377990430622,"810104300101"
"MALUKU","SELARU","WERAIN",81,1,43,1,8101043001,0,0,209,0,NA,310,1190,310,"810104300102",130.778844,-8.33596,"Saumlaki",12814,5.69377990430622,"810104300102"
"MALUKU","SELARU","WERAIN",81,1,43,1,8101043001,0,0,209,0,NA,70,1190,70,"810104300103",130.777864,-8.335853,"Saumlaki",12815,5.69377990430622,"810104300103"
"MALUKU","SELARU","FURSUI",81,1,43,2,8101043002,0,0,165,0,NA,903,903,903,"810104300201",130.822373,-8.325129,"Saumlaki",12816,5.47272727272727,"810104300201"
"MALUKU","SELARU","LINGAT",81,1,43,3,8101043003,0,0,373,0,NA,1108,1942,1108,"810104300301",130.881606,-8.250948,"Saumlaki",12818,5.20643431635389,"810104300301"
"MALUKU","SELARU","LINGAT",81,1,43,3,8101043003,0,0,373,0,NA,834,1942,834,"810104300302",130.881889,-8.249071,"Saumlaki",12819,5.20643431635389,"810104300302"
"MALUKU","SELARU","NAMTABUNG",81,1,43,5,8101043005,0.383895,0.579251,347,201,NA,1839,1839,1839,"810104300501",130.937561,-8.138874,"Saumlaki",12820,5.29971181556196,"810104300501"
"MALUKU","SELARU","ADAUT",81,1,43,6,8101043006,0.559567,0.833773,758,632,NA,4706,4802,4706,"810104300601",131.113921,-8.131381,"Saumlaki",12821,6.33509234828496,"810104300601"
"MALUKU","SELARU","ADAUT",81,1,43,6,8101043006,0.559567,0.833773,758,632,NA,96,4802,96,"810104300602",131.14676,-8.137282,"Saumlaki",12822,6.33509234828496,"810104300602"
"MALUKU","TANIMBAR UTARA","RITABEL",81,1,50,23,8101050023,0.685435,0.897649,723,649,NA,3342,3480,3342,"810105002301",131.717495,-7.154368,"Saumlaki",12853,4.81327800829875,"810105002301"
"MALUKU","TANIMBAR UTARA","RITABEL",81,1,50,23,8101050023,0.685435,0.897649,723,649,NA,138,3480,138,"810105002302",131.606808,-7.126988,"Saumlaki",12852,4.81327800829875,"810105002302"
"MALUKU","TANIMBAR UTARA","WAITIDAL",81,1,50,25,8101050025,0.646067,0.858736,269,231,NA,1539,1539,1539,"810105002501",131.728883,-7.129109,"Saumlaki",12854,5.72118959107807,"810105002501"
