"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"NUSA TENGGARA TIMUR","ADONARA TENGAH","OE SAYANG",53,9,62,12,5309062012,0,0,156,0,690,690,690,690,"530906201299",123.171099688618,-8.296525248882,"FloresTimu",NA,4.42307692307692,"530906201299"
"NUSA TENGGARA TIMUR","ADONARA BARAT","WAI TUKAN",53,9,60,42,5309060042,0.38666666667,0.88111888112,143,126,707,707,707,707,"530906004299",123.129473357094,-8.27665739260704,"FloresTimu",NA,4.94405594405594,"530906004299"
"NUSA TENGGARA TIMUR","SOLOR SELATAN","BUBU ATAGAMU",53,9,41,7,5309041007,0.4644549763,0.5206185567,194,101,895,895,895,895,"530904100799",123.043042767696,-8.47050143888888,"FloresTimu",NA,4.61340206185567,"530904100799"
"NUSA TENGGARA TIMUR","SOLOR TIMUR","LEWOGEKA",53,9,50,15,5309050015,0.288,0.77570093458,107,83,493,493,493,493,"530905001599",123.067862264028,-8.45012305634278,"FloresTimu",NA,4.60747663551402,"530905001599"
"NUSA TENGGARA TIMUR","SOLOR SELATAN","KALIKE AIMATAN",53,9,41,5,5309041005,0.38953488372,0.93150684932,146,136,614,614,614,614,"530904100599",123.018962519719,-8.47058637667658,"FloresTimu",NA,4.20547945205479,"530904100599"
"NUSA TENGGARA TIMUR","DEMON PAGONG","BLEPANAWA",53,9,32,5,5309032005,0,0,110,0,423,423,423,423,"530903200599",122.861622995777,-8.36284550171139,"FloresTimu",NA,3.84545454545455,"530903200599"
"NUSA TENGGARA TIMUR","ILE MANDIRI","LEWOHALA",53,9,31,4,5309031004,0.62461538461,0.95202952029,271,258,1274,1274,1274,1274,"530903100499",122.948407321785,-8.26755186175123,"FloresTimu",NA,4.70110701107011,"530903100499"
"NUSA TENGGARA TIMUR","LARANTUKA","LOHAYONG",53,9,30,17,5309030017,0.84285714286,1,141,141,638,638,638,638,"530903001799",122.981850434132,-8.3390869962396,"FloresTimu",NA,4.52482269503546,"530903001799"
"NUSA TENGGARA TIMUR","LARANTUKA","LARANTUKA",53,9,30,14,5309030014,0.80072463768,0.9921875,256,254,1205,1205,1205,1205,"530903001499",122.975334687634,-8.34163631123558,"FloresTimu",NA,4.70703125,"530903001499"
"NUSA TENGGARA TIMUR","LARANTUKA","POSTOH",53,9,30,19,5309030019,0.85144124169,0.99031476998,413,409,2159,2159,2159,2159,"530903001999",122.986488691345,-8.33439752764824,"FloresTimu",NA,5.22760290556901,"530903001999"
"NUSA TENGGARA TIMUR","LARANTUKA","PANTAI BESAR",53,9,30,13,5309030013,0.69102990033,0.99593495935,246,245,1163,1163,1163,1163,"530903001399",122.97002270498,-8.34024101023798,"FloresTimu",NA,4.72764227642276,"530903001399"
"NUSA TENGGARA TIMUR","LARANTUKA","EKASAPTA",53,9,30,21,5309030021,0.97802197802,1,661,661,3309,3309,3309,3309,"530903002199",122.99450788625,-8.3282691739861,"FloresTimu",NA,5.00605143721634,"530903002199"
