"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY","SORU",53,16,30,4,5316030004,0,0,185,0,728,728,728,728,"531603000499",119.814132151146,-9.54917838856553,"AreaSumba",NA,3.93513513513514,"531603000499"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY","TANA MBANAS",53,16,30,11,5316030011,0,0,421,0,2356,2356,2356,2356,"531603001199",119.866125472555,-9.44656747198104,"AreaSumba",NA,5.59619952494062,"531603001199"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY","BULU BOKAT",53,16,30,7,5316030007,0,0.03097345133,226,7,1139,1139,1139,1139,"531603000799",119.67134252461,-9.53725348826984,"AreaSumba",NA,5.03982300884956,"531603000799"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY","WELUK PRAI MEMANG",53,16,30,5,5316030005,0,0.00636942675,157,1,714,714,714,714,"531603000599",119.755383027949,-9.54069219378811,"AreaSumba",NA,4.54777070063694,"531603000599"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY","BULU BOKAT UTARA",53,16,30,8,5316030008,0,0,183,0,830,830,830,830,"531603000899",119.666259302004,-9.48886682699598,"AreaSumba",NA,4.53551912568306,"531603000899"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY BARAT","SAMBALI LOKU",53,16,20,10,5316020010,0,0,262,0,1517,1517,1517,1517,"531602001099",119.612415574701,-9.47442041468817,"AreaSumba",NA,5.79007633587786,"531602001099"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY BARAT","UMBU LANGGANG",53,16,20,1,5316020001,0,0,104,0,563,563,563,563,"531602000199",119.683911423543,-9.63990710996258,"AreaSumba",NA,5.41346153846154,"531602000199"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY BARAT","WANGGA WAIYENGU",53,16,20,11,5316020011,0,0,181,0,842,842,842,842,"531602001199",119.634719139066,-9.52636225988735,"AreaSumba",NA,4.65193370165746,"531602001199"
"NUSA TENGGARA TIMUR","LEWA","KAMBU HAPANG",53,2,10,17,5302010017,0.06049822064,0.07971014493,276,22,1412,1412,1412,1412,"530201001799",119.91917585357,-9.70903813429594,"AreaSumba",NA,5.11594202898551,"530201001799"
"NUSA TENGGARA TIMUR","LEWA","MATAWAI PAWALI",53,2,10,18,5302010018,0,0,171,0,857,857,857,857,"530201001899",119.949567551091,-9.62530016094205,"AreaSumba",NA,5.01169590643275,"530201001899"
"NUSA TENGGARA TIMUR","KANATANG","KUTA",53,2,81,3,5302081003,0.18518518518,0.375,200,75,1208,1208,1208,1208,"530208100399",120.182269874617,-9.62520136037469,"AreaSumba",NA,6.04,"530208100399"
"NUSA TENGGARA TIMUR","KANATANG","NDAPAYAMI",53,2,81,1,5302081001,0,0,93,0,592,592,592,592,"530208100199",120.135742458669,-9.60054737578359,"AreaSumba",NA,6.36559139784946,"530208100199"
"NUSA TENGGARA TIMUR","HAHARU","MBATAPUHU",53,2,80,9,5302080009,0,0,182,0,951,951,951,951,"530208000999",119.966225579977,-9.52494336172215,"AreaSumba",NA,5.22527472527473,"530208000999"
"NUSA TENGGARA TIMUR","HAHARU","PRAI BAKUL",53,2,80,8,5302080008,0.04901960784,0.02684563758,149,4,699,699,699,699,"530208000899",120.035304272342,-9.49304579083941,"AreaSumba",NA,4.69127516778523,"530208000899"
"NUSA TENGGARA TIMUR","HAHARU","KALAMBA",53,2,80,13,5302080013,0,0,38,0,204,204,204,204,"530208001399",120.056808238854,-9.56921056516865,"AreaSumba",NA,5.36842105263158,"530208001399"
"NUSA TENGGARA TIMUR","KAMBERA","KIRITANA",53,2,71,1,5302071001,0,0.0064516129,155,1,797,797,797,797,"530207100199",120.249742662138,-9.74248045385141,"AreaSumba",NA,5.14193548387097,"530207100199"
