FID,PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,KABKOT,SUMBER,id_kec,POLY,IDSP,VILLAGE_CO,KODE_PROV,NAMA_PROV,KODE_KAB,NAMA_KAB,KODE_KEC,NAMA_KEC,KODE_DESA,NAMA_DESA,R401A,R401B,R401C,R501A,R501B,PLN_HHOLD,NO_PLN,AREA_KM2,TOT_POP,TOT_HHOLD,POP_DEN,HHOLD_DEN,MID,PLN_GRID,X,Y,Longitude,Latitude
1711,MALUKU UTARA,SULA BESI TIMUR,FATKAUYON,82,03,022,002,8203022002,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203022,POLY,0,8203022002,82,MALUKU UTARA,3,KEPULAUAN SULA,22,SULABESI TIMUR,2,FATKAUYON,257,246,132,0,32,0,132,13.322638,503,132,37.755284,9.907947,0.317693,0,14032312.0638,-272423.775673,126.054404,-2.446481
1712,MALUKU UTARA,SULA BESI BARAT,KABAU PANTAI,82,03,010,008,8203010008,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203010,POLY,0,8203010008,82,MALUKU UTARA,3,KEPULAUAN SULA,10,SULA BESI BARAT,8,KABAU PANTAI,536,485,231,0,23,0,231,26.460933,1021,231,38.585185,8.729851,0.338452,0,14016569.0145,-247190.49376,125.912982,-2.219994
1713,MALUKU UTARA,MANGOLI BARAT,PAS IPA,82,03,040,001,8203040001,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203040,POLY,0,8203040001,82,MALUKU UTARA,3,KEPULAUAN SULA,40,MANGOLI BARAT,1,PAS IPA,612,618,323,0,300,0,323,1.999604,1230,323,615.121761,161.531975,0.078681,0,13957351.0468,-209970.047584,125.381018,-1.885852
1714,MALUKU UTARA,MANGOLI SELATAN,KAPORO,82,03,042,005,8203042005,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203042,POLY,0,8203042005,82,MALUKU UTARA,3,KEPULAUAN SULA,42,MANGOLI SELATAN,5,KAPORO,376,322,140,0,32,0,140,33.436514,698,140,20.875382,4.187039,0.488705,0,13995956.7121,-211009.273328,125.727818,-1.895183
1715,MALUKU UTARA,MANGOLI UTARA,PASTABULU,82,03,041,003,8203041003,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203041,POLY,0,8203041003,82,MALUKU UTARA,3,KEPULAUAN SULA,41,MANGOLI UTARA,3,PASTABULU,538,511,243,0,58,0,243,7.024538,1049,243,149.333655,34.59302,0.170022,0,13974095.9037,-197075.34404,125.531439,-1.770076
1716,MALUKU UTARA,MANGOLI TENGAH,MANGOLI,82,03,031,005,8203031005,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203031,POLY,0,8203031005,82,MALUKU UTARA,3,KEPULAUAN SULA,31,MANGOLI TENGAH,5,MANGOLI,1193,1169,1181,340,92,0.287892,841,107.785462,2362,1181,21.913901,10.956951,0.302103,0,14025236.3714,-205259.835933,125.990842,-1.843562
1717,MALUKU UTARA,TALIABU BARAT,PANCORAN,82,03,060,023,8203060023,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203060,POLY,0,8203060023,82,MALUKU UTARA,3,KEPULAUAN SULA,60,TALIABU BARAT,23,PANCORAN,351,325,225,0,35,0,225,9.194751,676,225,73.520207,24.470483,0.202152,0,13846862.3871,-228309.67112,124.388481,-2.050503
1718,MALUKU UTARA,TALIABU TIMUR SELATAN,WAIKOKA,82,03,051,009,8203051009,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203051,POLY,0,8203051009,82,MALUKU UTARA,3,KEPULAUAN SULA,51,TALIABU TIMUR SELATAN,9,WAIKOKA,104,110,60,0,10,0,60,56.796329,214,60,3.767849,1.056406,0.972937,0,13946405.5708,-206958.614547,125.282693,-1.858815
1719,MALUKU UTARA,SULA BESI TENGAH,WAI BOGA,82,03,021,005,8203021005,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203021,POLY,0,8203021005,82,MALUKU UTARA,3,KEPULAUAN SULA,21,SULA BESI TENGAH,5,WAI BOGA,1139,1121,515,420,95,0.815534,95,21.983596,2260,515,102.803929,23.426559,0.206607,0,14020124.4926,-243162.752625,125.944921,-2.183839
1720,MALUKU UTARA,SANANA,PASTINA,82,03,020,017,8203020017,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203020,POLY,0,8203020017,82,MALUKU UTARA,3,KEPULAUAN SULA,20,SANANA,17,PASTINA,420,441,204,185,17,0.906863,19,8.797854,861,204,97.864779,23.187474,0.20767,0,14019747.7134,-235505.107996,125.941537,-2.115098
1721,MALUKU UTARA,SANANA,WAI IPA,82,03,020,019,8203020019,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203020,POLY,0,8203020019,82,MALUKU UTARA,3,KEPULAUAN SULA,20,SANANA,19,WAI IPA,1053,1094,282,282,0,1,0,14.912881,2147,282,143.969501,18.909827,0.229962,0,14019681.0716,-231739.903463,125.940938,-2.081297
1722,MALUKU UTARA,SANANA,MANGON,82,03,020,025,8203020025,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203020,POLY,0,8203020025,82,MALUKU UTARA,3,KEPULAUAN SULA,20,SANANA,25,MANGON,2022,2044,1025,690,330,0.673171,335,6.342936,4066,1025,641.028105,161.5971,0.078665,0,14023077.7262,-227529.903918,125.971451,-2.043503
1723,MALUKU UTARA,SANANA,FAGUDU,82,03,020,024,8203020024,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203020,POLY,0,8203020024,82,MALUKU UTARA,3,KEPULAUAN SULA,20,SANANA,24,FAGUDU,1443,1368,568,495,70,0.871479,73,0.650743,2811,568,4319.678871,872.848665,0.033848,0,14023695.387,-229125.815258,125.976999,-2.05783
1724,MALUKU UTARA,SULA BESI TIMUR,SAMA,82,03,022,005,8203022005,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203022,POLY,0,8203022005,82,MALUKU UTARA,3,KEPULAUAN SULA,22,SULABESI TIMUR,5,SAMA,296,306,120,0,10,0,120,16.845206,602,120,35.73717,7.123688,0.374669,0,14031394.3498,-269205.64098,126.04616,-2.417598
1725,MALUKU UTARA,SULA BESI TENGAH,BEGA,82,03,021,001,8203021001,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203021,POLY,0,8203021001,82,MALUKU UTARA,3,KEPULAUAN SULA,21,SULA BESI TENGAH,1,BEGA,542,562,225,200,20,0.888889,25,11.575889,1104,225,95.370647,19.436952,0.226822,0,14026770.5417,-256374.775557,126.004624,-2.302434
1726,MALUKU UTARA,SULA BESI TENGAH,FAT-IBA,82,03,021,002,8203021002,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203021,POLY,0,8203021002,82,MALUKU UTARA,3,KEPULAUAN SULA,21,SULA BESI TENGAH,2,FAT-IBA,492,512,237,215,22,0.907173,22,14.414754,1004,237,69.650858,16.441487,0.246621,0,14025113.4239,-252590.479029,125.989738,-2.268466
1727,MALUKU UTARA,SULA BESI TENGAH,SOAMOLE,82,03,021,004,8203021004,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203021,POLY,0,8203021004,82,MALUKU UTARA,3,KEPULAUAN SULA,21,SULA BESI TENGAH,4,SOAMOLE,340,348,163,112,22,0.687117,51,9.708265,688,163,70.86745,16.789817,0.244049,0,14023126.3622,-249308.215607,125.971887,-2.239004
1728,MALUKU UTARA,SULA BESI TENGAH,WAIMAN,82,03,021,003,8203021003,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203021,POLY,0,8203021003,82,MALUKU UTARA,3,KEPULAUAN SULA,21,SULA BESI TENGAH,3,WAIMAN,377,375,151,144,7,0.953642,7,9.897636,752,151,75.97774,15.256169,0.256022,0,14021960.152,-246841.363662,125.961411,-2.21686
1729,MALUKU UTARA,SANANA,WAILAU,82,03,020,015,8203020015,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203020,POLY,0,8203020015,82,MALUKU UTARA,3,KEPULAUAN SULA,20,SANANA,15,WAILAU,1015,957,445,370,0,0.831461,75,20.052557,1972,445,98.341571,22.191683,0.212278,0,14019086.2321,-238445.116088,125.935594,-2.14149
1730,MALUKU UTARA,SULA BESI TENGAH,MANAF,82,03,021,006,8203021006,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203021,POLY,0,8203021006,82,MALUKU UTARA,3,KEPULAUAN SULA,21,SULA BESI TENGAH,6,MANAF,120,116,71,30,41,0.422535,41,7.814999,236,71,30.198342,9.085094,0.331769,0,14027763.3759,-259256.730725,126.013542,-2.328302
1731,MALUKU UTARA,SULA BESI TIMUR,WAI GOYOFA,82,03,022,004,8203022004,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203022,POLY,0,8203022004,82,MALUKU UTARA,3,KEPULAUAN SULA,22,SULABESI TIMUR,4,WAI GOYOFA,233,227,97,0,7,0,97,15.764895,460,97,29.178754,6.152911,0.403144,0,14028921.3844,-262395.305497,126.023945,-2.356473
1732,MALUKU UTARA,SULA BESI TIMUR,BALEHA,82,03,022,003,8203022003,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203022,POLY,0,8203022003,82,MALUKU UTARA,3,KEPULAUAN SULA,22,SULABESI TIMUR,3,BALEHA,345,333,206,0,13,0,206,8.430338,678,206,80.423821,24.435556,0.202297,0,14030426.2043,-266791.964568,126.037463,-2.395934
1733,MALUKU UTARA,SULA BESI TIMUR,WAISEPA,82,03,022,006,8203022006,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203022,POLY,0,8203022006,82,MALUKU UTARA,3,KEPULAUAN SULA,22,SULABESI TIMUR,6,WAISEPA,103,104,41,0,4,0,41,5.977271,207,41,34.631191,6.859318,0.381821,0,14030131.0499,-265173.360314,126.034812,-2.381407
1734,MALUKU UTARA,SANANA,FATCE,82,03,020,022,8203020022,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203020,POLY,0,8203020022,82,MALUKU UTARA,3,KEPULAUAN SULA,20,SANANA,22,FATCE,1697,1746,540,432,102,0.8,108,2.245719,3443,540,1533.139054,240.457476,0.064488,0,14021554.7436,-228799.353417,125.957769,-2.054899
1735,MALUKU UTARA,SANANA,FALAHU,82,03,020,023,8203020023,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203020,POLY,0,8203020023,82,MALUKU UTARA,3,KEPULAUAN SULA,20,SANANA,23,FALAHU,738,816,588,474,110,0.806122,114,1.620465,1554,588,958.984175,362.858877,0.052497,0,14021537.2324,-228483.699322,125.957612,-2.052065
1736,MALUKU UTARA,SANANA,WAIBAU,82,03,020,026,8203020026,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203020,POLY,0,8203020026,82,MALUKU UTARA,3,KEPULAUAN SULA,20,SANANA,26,WAIBAU,764,765,350,240,107,0.685714,110,3.233373,1529,350,472.880764,108.246087,0.096116,0,14021466.2006,-227916.674444,125.956974,-2.046975
1737,MALUKU UTARA,SANANA,UMALOYA,82,03,020,018,8203020018,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203020,POLY,0,8203020018,82,MALUKU UTARA,3,KEPULAUAN SULA,20,SANANA,18,UMALOYA,577,547,263,250,13,0.95057,13,9.974536,1124,263,112.686949,26.367142,0.194746,0,14019036.8195,-233670.455151,125.93515,-2.098628
1738,MALUKU UTARA,SANANA,FOGI,82,03,020,021,8203020021,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203020,POLY,0,8203020021,82,MALUKU UTARA,3,KEPULAUAN SULA,20,SANANA,21,FOGI,2020,1834,662,540,108,0.81571,122,4.300826,3854,662,896.106839,153.923904,0.080602,0,14020691.7555,-228903.264653,125.950017,-2.055832
1739,MALUKU UTARA,SANANA,WAI HAMA,82,03,020,020,8203020020,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203020,POLY,0,8203020020,82,MALUKU UTARA,3,KEPULAUAN SULA,20,SANANA,20,WAI HAMA,938,932,360,272,60,0.755556,88,11.930789,1870,360,156.737327,30.174031,0.182047,0,14020245.3614,-229879.560576,125.946007,-2.064596
1740,MALUKU UTARA,SULA BESI BARAT,PARATINA,82,03,010,010,8203010010,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203010,POLY,0,8203010010,82,MALUKU UTARA,3,KEPULAUAN SULA,10,SULA BESI BARAT,10,PARATINA,147,163,79,0,10,0,79,27.29639,310,79,11.356813,2.894156,0.587813,0,14013371.2542,-230859.941805,125.884256,-2.073397
1741,MALUKU UTARA,SANANA UTARA,MAN GEGA,82,03,023,005,8203023005,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203023,POLY,0,8203023005,82,MALUKU UTARA,3,KEPULAUAN SULA,23,SANANA UTARA,5,MAN GEGA,456,465,381,381,0,1,0,4.776124,921,381,192.834209,79.771806,0.111963,0,14024240.8058,-226263.660415,125.981899,-2.032135
1742,MALUKU UTARA,SANANA UTARA,BAJO,82,03,023,004,8203023004,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203023,POLY,0,8203023004,82,MALUKU UTARA,3,KEPULAUAN SULA,23,SANANA UTARA,4,BAJO,753,654,270,128,4,0.474074,142,0.166626,1407,270,8444.048577,1620.393117,0.024842,0,14023363.5356,-223314.940683,125.974018,-2.005663
1743,MALUKU UTARA,SANANA UTARA,MALBUFA,82,03,023,003,8203023003,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203023,POLY,0,8203023003,82,MALUKU UTARA,3,KEPULAUAN SULA,23,SANANA UTARA,3,MALBUFA,457,450,213,0,26,0,213,10.852624,907,213,83.57426,19.62659,0.225724,0,14014503.985,-225116.52511,125.894431,-2.021836
1744,MALUKU UTARA,SANANA UTARA,WAININ,82,03,023,006,8203023006,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203023,POLY,0,8203023006,82,MALUKU UTARA,3,KEPULAUAN SULA,23,SANANA UTARA,6,WAININ,183,159,87,0,10,0,87,13.226651,342,87,25.856885,6.577629,0.389911,0,14016367.4563,-222831.503732,125.911171,-2.001322
1745,MALUKU UTARA,SANANA UTARA,POHEA,82,03,023,001,8203023001,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203023,POLY,0,8203023001,82,MALUKU UTARA,3,KEPULAUAN SULA,23,SANANA UTARA,1,POHEA,577,516,235,230,0,0.978723,5,19.465398,1093,235,56.150921,12.072705,0.287805,0,14021307.4054,-224661.832871,125.955547,-2.017754
1746,MALUKU UTARA,MANGOLI TIMUR,KARAMAT TITDOY,82,03,030,010,8203030010,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203030,POLY,0,8203030010,82,MALUKU UTARA,3,KEPULAUAN SULA,30,MANGOLI TIMUR,10,KARAMAT TITDOY,214,207,80,68,12,0.85,12,10.018694,421,80,42.021444,7.985072,0.353884,0,14023002.8886,-211045.625278,125.970778,-1.895509
1747,MALUKU UTARA,MANGOLI TIMUR,WAITINA,82,03,030,006,8203030006,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203030,POLY,0,8203030006,82,MALUKU UTARA,3,KEPULAUAN SULA,30,MANGOLI TIMUR,6,WAITINA,929,921,408,365,43,0.894608,43,24.896913,1850,408,74.3064,16.387574,0.247026,0,14025645.2134,-209276.678639,125.994515,-1.879627
1748,MALUKU UTARA,MANGOLI TIMUR,NAFLOW,82,03,030,009,8203030009,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203030,POLY,0,8203030009,82,MALUKU UTARA,3,KEPULAUAN SULA,30,MANGOLI TIMUR,9,NAFLOW,197,184,96,82,14,0.854167,14,18.826195,381,96,20.237759,5.099278,0.442839,0,14028744.3376,-208253.192008,126.022355,-1.870438
1749,MALUKU UTARA,MANGOLI TIMUR,KOW,82,03,030,007,8203030007,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203030,POLY,0,8203030007,82,MALUKU UTARA,3,KEPULAUAN SULA,30,MANGOLI TIMUR,7,KOW,538,543,278,164,36,0.589928,114,28.762181,1081,278,37.584076,9.66547,0.321654,0,14032343.7233,-206949.713666,126.054688,-1.858735
1750,MALUKU UTARA,MANGOLI UTARA TIMUR,WAISAKAI,82,03,032,003,8203032003,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203032,POLY,0,8203032003,82,MALUKU UTARA,3,KEPULAUAN SULA,32,MANGOLI UTARA TIMUR,3,WAISAKAI,766,721,302,0,302,0,302,44.305307,1487,302,33.562571,6.816339,0.383023,0,14057137.4998,-205057.660306,126.277415,-1.841747
1751,MALUKU UTARA,MANGOLI TIMUR,WAI TAMELA,82,03,030,008,8203030008,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203030,POLY,0,8203030008,82,MALUKU UTARA,3,KEPULAUAN SULA,30,MANGOLI TIMUR,8,WAI-TAMELA,298,280,151,135,16,0.89404,16,59.085042,578,151,9.78251,2.555638,0.625533,0,14038861.5293,-205831.114338,126.113239,-1.848692
1752,MALUKU UTARA,MANGOLI TENGAH,WAILOBA,82,03,031,004,8203031004,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203031,POLY,0,8203031004,82,MALUKU UTARA,3,KEPULAUAN SULA,31,MANGOLI TENGAH,4,WAILOBA,344,295,174,0,30,0,174,79.125592,639,174,8.075769,2.199036,0.674348,0,14013796.1614,-202725.878707,125.888073,-1.820811
1753,MALUKU UTARA,MANGOLI TENGAH,WAITULIA,82,03,031,006,8203031006,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203031,POLY,0,8203031006,82,MALUKU UTARA,3,KEPULAUAN SULA,31,MANGOLI TENGAH,6,WAITULIA,210,203,98,59,39,0.602041,39,15.925035,413,98,25.934008,6.153832,0.403113,0,14017192.1331,-211966.233242,125.918579,-1.903775
1754,MALUKU UTARA,MANGOLI TENGAH,WAI U,82,03,031,007,8203031007,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203031,POLY,0,8203031007,82,MALUKU UTARA,3,KEPULAUAN SULA,31,MANGOLI TENGAH,7,WAI U,144,149,65,60,5,0.923077,5,13.24577,293,65,22.12027,4.907227,0.451421,0,14015189.0145,-209646.651806,125.900585,-1.882949
1755,MALUKU UTARA,MANGOLI TENGAH,ORIFOLA,82,03,031,003,8203031003,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203031,POLY,0,8203031003,82,MALUKU UTARA,3,KEPULAUAN SULA,31,MANGOLI TENGAH,3,ORIFOLA,211,170,127,72,55,0.566929,55,8.498395,381,127,44.831992,14.943997,0.258682,0,14015737.8701,-211609.407771,125.905515,-1.900571
1756,MALUKU UTARA,MANGOLI TENGAH,CAPALULU,82,03,031,002,8203031002,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203031,POLY,0,8203031002,82,MALUKU UTARA,3,KEPULAUAN SULA,31,MANGOLI TENGAH,2,CAPALULU,687,683,330,283,47,0.857576,47,33.295176,1370,330,41.147103,9.911346,0.317639,0,14012093.9576,-208757.80425,125.872782,-1.874969
1757,MALUKU UTARA,MANGOLI UTARA TIMUR,KAWATA,82,03,032,001,8203032001,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203032,POLY,0,8203032001,82,MALUKU UTARA,3,KEPULAUAN SULA,32,MANGOLI UTARA TIMUR,1,KAWATA,775,766,343,129,0,0.376093,214,51.219435,1541,343,30.086236,6.696677,0.38643,0,14045654.6896,-205573.430552,126.174263,-1.846378
1758,MALUKU UTARA,MANGOLI UTARA TIMUR,PELITA JAYA,82,03,032,002,8203032002,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203032,POLY,0,8203032002,82,MALUKU UTARA,3,KEPULAUAN SULA,32,MANGOLI UTARA TIMUR,2,PELITA JAYA,193,212,154,90,0,0.584416,64,23.535756,405,154,17.20786,6.543236,0.390934,0,14051086.8634,-205191.29613,126.223061,-1.842947
1759,MALUKU UTARA,MANGOLI BARAT,LEKOSULA,82,03,040,004,8203040004,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203040,POLY,0,8203040004,82,MALUKU UTARA,3,KEPULAUAN SULA,40,MANGOLI BARAT,4,LEKOSULA,395,392,315,130,32,0.412698,185,20.14762,787,315,39.061686,15.634601,0.252905,0,13964689.5526,-202324.80817,125.446941,-1.81721
1760,MALUKU UTARA,MANGOLI BARAT,PELITA,82,03,040,015,8203040015,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203040,POLY,0,8203040015,82,MALUKU UTARA,3,KEPULAUAN SULA,40,MANGOLI BARAT,15,PELITA,616,548,295,207,83,0.701695,88,14.436156,1164,295,80.630882,20.434803,0.221215,0,13953006.5323,-205737.008972,125.34199,-1.847847
1761,MALUKU UTARA,MANGOLI BARAT,DOFA,82,03,040,002,8203040002,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203040,POLY,0,8203040002,82,MALUKU UTARA,3,KEPULAUAN SULA,40,MANGOLI BARAT,2,DOFA,986,1117,560,440,20,0.785714,120,25.441867,2103,560,82.659029,22.010964,0.213148,0,13956381.5398,-201561.244099,125.372308,-1.810354
1762,MALUKU UTARA,MANGOLI BARAT,JOHOR,82,03,040,016,8203040016,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203040,POLY,0,8203040016,82,MALUKU UTARA,3,KEPULAUAN SULA,40,MANGOLI BARAT,16,JOHOR,44,39,44,0,42,0,44,18.084937,83,44,4.589455,2.432964,0.641109,0,13955849.0022,-206823.082201,125.367525,-1.857598
1763,MALUKU UTARA,MANGOLI UTARA,FALABISAHAYA,82,03,041,001,8203041001,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203041,POLY,0,8203041001,82,MALUKU UTARA,3,KEPULAUAN SULA,41,MANGOLI UTARA,1,FALABISAHAYA,3478,3396,3405,1198,1207,0.351836,2207,29.573473,6874,3405,232.438033,115.136966,0.093195,0,13968642.552,-202758.435654,125.482451,-1.821103
1764,MALUKU UTARA,MANGOLI UTARA,MINALULI,82,03,041,005,8203041005,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203041,POLY,0,8203041005,82,MALUKU UTARA,3,KEPULAUAN SULA,41,MANGOLI UTARA,5,MINALULI,260,197,116,0,27,0,116,38.877395,457,116,11.754903,2.983739,0.578921,0,13975009.7576,-203613.151179,125.539649,-1.828777
1765,MALUKU UTARA,MANGOLI UTARA,MADAPUHI,82,03,041,002,8203041002,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203041,POLY,0,8203041002,82,MALUKU UTARA,3,KEPULAUAN SULA,41,MANGOLI UTARA,2,MADAPUHI,189,171,103,0,34,0,103,4.216058,360,103,85.387827,24.430406,0.202318,0,13979276.6375,-201995.803658,125.577979,-1.814256
1766,MALUKU UTARA,MANGOLI UTARA,MADAPUHI TRANS,82,03,041,007,8203041007,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203041,POLY,0,8203041007,82,MALUKU UTARA,3,KEPULAUAN SULA,41,MANGOLI UTARA,7,MADAPUHI TRANS,195,163,116,0,27,0,116,12.980998,358,116,27.578772,8.936139,0.334522,0,13979359.6901,-205200.898716,125.578725,-1.843033
1767,MALUKU UTARA,MANGOLI UTARA,SANIAHAYA,82,03,041,006,8203041006,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203041,POLY,0,8203041006,82,MALUKU UTARA,3,KEPULAUAN SULA,41,MANGOLI UTARA,6,SANIAHAYA,243,231,105,0,45,0,105,13.974323,474,105,33.919353,7.513781,0.364813,0,13981905.0215,-204927.304272,125.60159,-1.840577
1768,MALUKU UTARA,MANGOLI SELATAN,AUPONHIA,82,03,042,001,8203042001,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203042,POLY,0,8203042001,82,MALUKU UTARA,3,KEPULAUAN SULA,42,MANGOLI SELATAN,1,AUPONHIA,494,438,239,0,25,0,239,71.227433,932,239,13.084846,3.355449,0.545915,0,13969969.2771,-211000.04198,125.494369,-1.8951
1769,MALUKU UTARA,MANGOLI SELATAN,BUYA,82,03,042,002,8203042002,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203042,POLY,0,8203042002,82,MALUKU UTARA,3,KEPULAUAN SULA,42,MANGOLI SELATAN,2,BUYA,702,610,327,0,100,0,327,76.648847,1312,327,17.117022,4.266209,0.484149,0,13977719.0033,-211447.145465,125.563986,-1.899114
1770,MALUKU UTARA,MANGOLI SELATAN,WAI KAFIA,82,03,042,004,8203042004,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203042,POLY,0,8203042004,82,MALUKU UTARA,3,KEPULAUAN SULA,42,MANGOLI SELATAN,4,WAI KAFIA,460,495,210,0,21,0,210,43.018459,955,210,22.199773,4.881625,0.452603,0,13985903.3021,-211591.799516,125.637507,-1.900413
1771,MALUKU UTARA,MANGOLI SELATAN,WAILAB,82,03,042,006,8203042006,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203042,POLY,0,8203042006,82,MALUKU UTARA,3,KEPULAUAN SULA,42,MANGOLI SELATAN,6,WAILAB,423,367,165,0,75,0,165,24.183745,790,165,32.666571,6.822765,0.382842,0,13991110.9043,-211763.633715,125.684288,-1.901956
1772,MALUKU UTARA,TALIABU TIMUR,PARIGI,82,03,050,006,8203050006,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203050,POLY,0,8203050006,82,MALUKU UTARA,3,KEPULAUAN SULA,50,TALIABU TIMUR,6,PARIGI,475,447,256,0,247,0,256,69.558367,922,256,13.255055,3.680362,0.52126,0,13934159.3381,-196436.908281,125.172683,-1.764344
1773,MALUKU UTARA,TALIABU TIMUR,PENU,82,03,050,007,8203050007,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203050,POLY,0,8203050007,82,MALUKU UTARA,3,KEPULAUAN SULA,50,TALIABU TIMUR,7,PENU,405,456,230,0,37,0,230,67.375605,861,230,12.779106,3.413698,0.541237,0,13929102.7133,-195405.961356,125.127259,-1.755087
1774,MALUKU UTARA,TALIABU TIMUR,SAMUYA,82,03,050,008,8203050008,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203050,POLY,0,8203050008,82,MALUKU UTARA,3,KEPULAUAN SULA,50,TALIABU TIMUR,8,SAMUYA,567,488,247,0,108,0,247,107.602842,1055,247,9.804574,2.295478,0.66003,0,13944142.7097,-198538.902411,125.262365,-1.783217
1775,MALUKU UTARA,TALIABU TIMUR SELATAN,KABUNU,82,03,051,001,8203051001,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203051,POLY,0,8203051001,82,MALUKU UTARA,3,KEPULAUAN SULA,51,TALIABU TIMUR SELATAN,1,KABUNU,341,262,152,0,49,0,152,58.132531,603,152,10.37285,2.614715,0.618426,0,13905860.7197,-207871.230023,124.918472,-1.867009
1776,MALUKU UTARA,TALIABU TIMUR SELATAN,SOFAN,82,03,051,002,8203051002,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203051,POLY,0,8203051002,82,MALUKU UTARA,3,KEPULAUAN SULA,51,TALIABU TIMUR SELATAN,2,SOFAN,459,453,200,0,92,0,200,55.255689,912,200,16.505088,3.619537,0.525622,0,13909904.8286,-208341.090082,124.954801,-1.871227
1777,MALUKU UTARA,TALIABU TIMUR SELATAN,KAWADANG,82,03,051,003,8203051003,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203051,POLY,0,8203051003,82,MALUKU UTARA,3,KEPULAUAN SULA,51,TALIABU TIMUR SELATAN,3,KAWADANG,510,486,183,0,63,0,183,44.83255,996,183,22.216002,4.081856,0.494961,0,13913591.8711,-209940.160428,124.987922,-1.885584
1778,MALUKU UTARA,TALIABU TIMUR SELATAN,LOSSENG,82,03,051,004,8203051004,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203051,POLY,0,8203051004,82,MALUKU UTARA,3,KEPULAUAN SULA,51,TALIABU TIMUR SELATAN,4,LOSSENG,529,447,253,0,32,0,253,53.184286,976,253,18.351285,4.757044,0.458492,0,13916631.7417,-206621.890778,125.01523,-1.855791
