PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,KABKOT,SUMBER,id_kec,POLY,IDSP,VILLAGE_CO,KODE_PROV,NAMA_PROV,KODE_KAB,NAMA_KAB,KODE_KEC,NAMA_KEC,KODE_DESA,NAMA_DESA,R401A,R401B,R401C,R501A,R501B,PLN_HHOLD,JOIN_FIELD,population,PCT_PLN,NUM_HHOLDS,NUM_PLN,PLN_Cabang,EI_SubArea
MALUKU,SAPARUA,SIRI SORI,81,03,080,010,8103080010,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080010,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       10.000000,SIRI SORI,      761.000000,      883.000000,      442.000000,      427.000000,       15.000000,      0.96606334842,-214748364,     1645.000000,      0.98383371824,433,426,AMBON,Ambon&Sera
MALUKU,SAPARUA,SIRI-SORI AMALATU,81,03,080,011,8103080011,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080011,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       11.000000,SIRI-SORI AMALATU,      997.000000,      971.000000,      483.000000,      468.000000,        0.000000,      0.96894409938,-214748364,     1923.000000,      0.77453027140,479,371,AMBON,Ambon&Sera
MALUKU,SAPARUA,SAPARUA,81,03,080,012,8103080012,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080012,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       12.000000,SAPARUA,     1316.000000,     1345.000000,      487.000000,      487.000000,        0.000000,      1.00000000000,-214748364,     2680.000000,      0.92537313433,670,620,AMBON,Ambon&Sera
MALUKU,SAPARUA,TIOUW,81,03,080,013,8103080013,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080013,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       13.000000,TIOUW,      738.000000,      729.000000,      333.000000,      333.000000,        0.000000,      1.00000000000,-214748364,     1443.000000,      0.95081967213,366,348,AMBON,Ambon&Sera
MALUKU,SAPARUA,PAPERU,81,03,080,014,8103080014,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080014,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       14.000000,PAPERU,      651.000000,      657.000000,      301.000000,      281.000000,        0.000000,      0.93355481728,-214748364,     1301.000000,      0.84690553746,307,260,AMBON,Ambon&Sera
MALUKU,SAPARUA,BOOI,81,03,080,015,8103080015,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080015,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       15.000000,BOOI,      462.000000,      469.000000,      238.000000,      238.000000,        0.000000,      1.00000000000,-214748364,      919.000000,      0.99173553719,242,240,AMBON,Ambon&Sera
MALUKU,SAPARUA,HARIA,81,03,080,016,8103080016,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080016,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       16.000000,HARIA,     3356.000000,     3315.000000,     1351.000000,     1189.000000,        0.000000,      0.88008882309,-214748364,     6727.000000,      0.85617469879,1328,1137,AMBON,Ambon&Sera
MALUKU,SAPARUA,PORTHO,81,03,080,017,8103080017,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080017,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       17.000000,PORTHO,     1252.000000,     1336.000000,      589.000000,      589.000000,        0.000000,      1.00000000000,-214748364,     2704.000000,      0.93115318417,581,541,AMBON,Ambon&Sera
MALUKU,SAPARUA,KULUR,81,03,080,018,8103080018,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080018,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       18.000000,KULUR,      489.000000,      505.000000,      285.000000,      279.000000,        0.000000,      0.97894736842,-214748364,      824.000000,      0.90086206897,232,209,AMBON,Ambon&Sera
MALUKU,SAPARUA,TUHAHA,81,03,080,019,8103080019,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080019,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       19.000000,TUHAHA,     1170.000000,     1172.000000,      528.000000,      438.000000,        0.000000,      0.82954545454,-214748364,     2222.000000,      0.91897654584,469,431,AMBON,Ambon&Sera
MALUKU,SAPARUA,IHAMAHU,81,03,080,020,8103080020,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080020,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       20.000000,IHAMAHU,      718.000000,      714.000000,      381.000000,      381.000000,        0.000000,      1.00000000000,-214748364,     1428.000000,      0.98784194529,329,325,AMBON,Ambon&Sera
MALUKU,SAPARUA,IHA,81,03,080,021,8103080021,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080021,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       21.000000,IHA,      295.000000,      298.000000,      135.000000,      100.000000,       35.000000,      0.74074074074,-214748364,      339.000000,      1.00000000000,89,89,AMBON,Ambon&Sera
MALUKU,SAPARUA,NOLOTH,81,03,080,022,8103080022,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080022,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       22.000000,NOLOTH,     1394.000000,     1476.000000,      618.000000,      456.000000,        9.000000,      0.73786407767,-214748364,     2856.000000,      0.91720779221,616,565,AMBON,Ambon&Sera
MALUKU,SAPARUA,ITAWAKA,81,03,080,023,8103080023,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080023,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       23.000000,ITAWAKA,      987.000000,     1028.000000,      526.000000,      496.000000,       14.000000,      0.94296577947,-214748364,     1820.000000,      0.87024608501,447,389,AMBON,Ambon&Sera
MALUKU,SAPARUA,MAHU,81,03,080,024,8103080024,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103080,POLY,0,8103080024,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       80.000000,SAPARUA,       24.000000,MAHU,      305.000000,      329.000000,      146.000000,      142.000000,        4.000000,      0.97260273973,-214748364,      578.000000,      0.93181818182,132,123,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,USLIAPAN,81,03,060,001,8103060001,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060001,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,        1.000000,USLIAPAN,      341.000000,      312.000000,      167.000000,      113.000000,       21.000000,      0.67664670659,-214748364,      576.000000,      0.83783783784,111,93,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,KOKROMAN,81,03,060,003,8103060003,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060003,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,        3.000000,KOKROMAN,      186.000000,      182.000000,       92.000000,       63.000000,        5.000000,      0.68478260870,-214748364,      337.000000,      0.88732394366,71,63,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,AMETH,81,03,060,005,8103060005,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060005,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,        5.000000,AMETH,      270.000000,      249.000000,      131.000000,       74.000000,       15.000000,      0.56488549618,-214748364,      512.000000,      0.79591836735,98,78,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,LESLURU,81,03,060,013,8103060013,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060013,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,       13.000000,LESLURU,      266.000000,      249.000000,      143.000000,       94.000000,        3.000000,      0.65734265734,-214748364,      451.000000,      0.83333333333,102,85,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,SIFLURU,81,03,060,007,8103060007,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060007,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,        7.000000,SIFLURU,      238.000000,      366.000000,      124.000000,       90.000000,       34.000000,      0.72580645161,-214748364,      487.000000,      0.66666666667,93,62,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,WOTAY,81,03,060,008,8103060008,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060008,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,        8.000000,WOTAY,      355.000000,      349.000000,      149.000000,      106.000000,       25.000000,      0.71140939597,-214748364,      687.000000,      0.62698412698,126,79,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,KURALELE,81,03,060,002,8103060002,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060002,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,        2.000000,KURALELE,      236.000000,      222.000000,      106.000000,       79.000000,       20.000000,      0.74528301887,-214748364,      455.000000,      0.84042553192,94,79,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,MESA,81,03,060,004,8103060004,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060004,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,        4.000000,MESA,      376.000000,      381.000000,      167.000000,      108.000000,       31.000000,      0.64670658683,-214748364,      744.000000,      0.64814814815,162,105,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,BUMEY,81,03,060,006,8103060006,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060006,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,        6.000000,BUMEY,      330.000000,      313.000000,      128.000000,       96.000000,        2.000000,      0.75000000000,-214748364,      617.000000,      0.77600000000,125,97,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,ISU,81,03,060,009,8103060009,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060009,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,        9.000000,ISU,      479.000000,      433.000000,      183.000000,      112.000000,        9.000000,      0.61202185792,-214748364,      868.000000,      0.68023255814,172,117,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,WATLUDAN,81,03,060,010,8103060010,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060010,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,       10.000000,WATLUDAN,      539.000000,      507.000000,      243.000000,      165.000000,       47.000000,      0.67901234568,-214748364,     1036.000000,      0.65048543689,206,134,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,TRANA,81,03,060,011,8103060011,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060011,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,       11.000000,TRANA,      270.000000,      286.000000,      129.000000,       87.000000,        0.000000,      0.67441860465,-214748364,      530.000000,      0.74000000000,100,74,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,JERILI,81,03,060,012,8103060012,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060012,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,       12.000000,JERILI,      568.000000,      534.000000,      306.000000,      228.000000,       41.000000,      0.74509803922,-214748364,     1092.000000,      0.76628352490,261,200,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,LAYENI,81,03,060,014,8103060014,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060014,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,       14.000000,LAYENI,     1075.000000,      974.000000,      606.000000,      479.000000,       26.000000,      0.79042904290,-214748364,     2271.000000,      0.83760683761,468,392,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,UPT TONETANAH,81,03,060,015,8103060015,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060015,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,       15.000000,UPT TONETANAH,      338.000000,      362.000000,      134.000000,      116.000000,        9.000000,      0.86567164179,-214748364,      647.000000,      0.81147540984,122,99,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,WARU,81,03,060,016,8103060016,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060016,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,       16.000000,WARU,      540.000000,      522.000000,      247.000000,      174.000000,       28.000000,      0.70445344130,-214748364,     1021.000000,      0.86294416244,197,170,AMBON,Ambon&Sera
MALUKU,TEON NILA SERUA,NAKUPIA,81,03,060,017,8103060017,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103060,POLY,0,8103060017,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       60.000000,TEON NILA SERUA,       17.000000,NAKUPIA,      221.000000,      253.000000,      142.000000,       99.000000,       24.000000,      0.69718309859,-214748364,      526.000000,      0.85714285714,112,96,AMBON,Ambon&Sera
MALUKU,TELUK ELPAPUTIH,WARAKA,81,03,052,007,8103052007,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103052,POLY,0,8103052007,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       52.000000,TELUK ELPAPUTIH,        7.000000,WARAKA,     1228.000000,     1024.000000,      500.000000,      500.000000,        0.000000,      1.00000000000,-214748364,     2239.000000,      0.77049180328,488,376,AMBON,Ambon&Sera
MALUKU,TELUK ELPAPUTIH,TANANAHU,81,03,052,006,8103052006,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103052,POLY,0,8103052006,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       52.000000,TELUK ELPAPUTIH,        6.000000,TANANAHU,     1856.000000,     1584.000000,      475.000000,      475.000000,        0.000000,      1.00000000000,-214748364,     2487.000000,      0.81784386617,538,440,AMBON,Ambon&Sera
MALUKU,TELUK ELPAPUTIH,LIANG,81,03,052,005,8103052005,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103052,POLY,0,8103052005,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       52.000000,TELUK ELPAPUTIH,        5.000000,LIANG,      780.000000,      700.000000,     1366.000000,      196.000000,        2.000000,      0.14348462665,-214748364,     1458.000000,      0.86377708978,323,279,AMBON,Ambon&Sera
MALUKU,KOTA MASOHI,NAMASINA,81,03,051,005,8103051005,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103051,POLY,0,8103051005,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       51.000000,KOTA MASOHI,        5.000000,NAMASINA,     1660.000000,     1775.000000,      767.000000,      600.000000,      167.000000,      0.78226857888,-214748364,     3338.000000,      0.92000000000,750,690,AMBON,Ambon&Sera
MALUKU,KOTA MASOHI,LETWARU,81,03,051,001,8103051001,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103051,POLY,0,8103051001,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       51.000000,KOTA MASOHI,        1.000000,LETWARU,     2579.000000,     2245.000000,      820.000000,      650.000000,      170.000000,      0.79268292683,-214748364,     5187.000000,      0.83363802559,1094,912,AMBON,Ambon&Sera
MALUKU,KOTA MASOHI,LESANE,81,03,051,002,8103051002,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103051,POLY,0,8103051002,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       51.000000,KOTA MASOHI,        2.000000,LESANE,     2050.000000,     2079.000000,      911.000000,      416.000000,      495.000000,      0.45664105379,-214748364,     4030.000000,      0.88372093023,946,836,AMBON,Ambon&Sera
MALUKU,KOTA MASOHI,AMPERA,81,03,051,003,8103051003,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103051,POLY,0,8103051003,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       51.000000,KOTA MASOHI,        3.000000,AMPERA,     2986.000000,     2555.000000,     1316.000000,      680.000000,      636.000000,      0.51671732523,-214748364,     5558.000000,      0.78725099602,1255,988,AMBON,Ambon&Sera
MALUKU,KOTA MASOHI,NAMAELO,81,03,051,004,8103051004,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103051,POLY,0,8103051004,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       51.000000,KOTA MASOHI,        4.000000,NAMAELO,     5315.000000,     6481.000000,     2644.000000,     2570.000000,       74.000000,      0.97201210287,-214748364,    13367.000000,      0.87298810357,2858,2495,AMBON,Ambon&Sera
MALUKU,AMAHAI,AMAHAI,81,03,050,020,8103050020,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103050,POLY,0,8103050020,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       50.000000,AMAHAI,       20.000000,AMAHAI,     1814.000000,     1677.000000,      691.000000,      691.000000,        0.000000,      1.00000000000,-214748364,     2826.000000,      0.88685524127,601,533,AMBON,Ambon&Sera
MALUKU,AMAHAI,BANDA BARU,81,03,050,009,8103050009,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103050,POLY,0,8103050009,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       50.000000,AMAHAI,        9.000000,BANDA BARU,      213.000000,      194.000000,      115.000000,       61.000000,        0.000000,      0.53043478261,-214748364,      380.000000,      0.65000000000,100,65,AMBON,Ambon&Sera
MALUKU,AMAHAI,HARURU,81,03,050,014,8103050014,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103050,POLY,0,8103050014,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       50.000000,AMAHAI,       14.000000,HARURU,     3212.000000,     3024.000000,     1296.000000,     1217.000000,        0.000000,      0.93904320988,-214748364,     7546.000000,      0.76988265971,1534,1181,AMBON,Ambon&Sera
MALUKU,AMAHAI,HOLLO,81,03,050,011,8103050011,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103050,POLY,0,8103050011,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       50.000000,AMAHAI,       11.000000,HOLLO,      601.000000,      540.000000,      298.000000,      263.000000,        0.000000,      0.88255033557,-214748364,     1111.000000,      0.53763440860,279,150,AMBON,Ambon&Sera
MALUKU,AMAHAI,MAKARIKI,81,03,050,012,8103050012,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103050,POLY,0,8103050012,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       50.000000,AMAHAI,       12.000000,MAKARIKI,     1806.000000,     1737.000000,      751.000000,      569.000000,        0.000000,      0.75765645806,-214748364,     3634.000000,      0.77984084881,754,588,AMBON,Ambon&Sera
MALUKU,AMAHAI,RUTAH,81,03,050,022,8103050022,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103050,POLY,0,8103050022,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       50.000000,AMAHAI,       22.000000,RUTAH,     1108.000000,     1600.000000,      670.000000,      670.000000,        0.000000,      1.00000000000,-214748364,     2770.000000,      0.81308411215,535,435,AMBON,Ambon&Sera
MALUKU,AMAHAI,SEHATI,81,03,050,013,8103050013,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103050,POLY,0,8103050013,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       50.000000,AMAHAI,       13.000000,SEHATI,      369.000000,      314.000000,      168.000000,      152.000000,        0.000000,      0.90476190476,-214748364,      704.000000,      0.72463768116,138,100,AMBON,Ambon&Sera
MALUKU,AMAHAI,SEPA,81,03,050,023,8103050023,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103050,POLY,0,8103050023,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       50.000000,AMAHAI,       23.000000,SEPA,     4509.000000,     4460.000000,     1693.000000,     1650.000000,       43.000000,      0.97460129947,-214748364,     8817.000000,      0.66908212560,1656,1108,AMBON,Ambon&Sera
MALUKU,AMAHAI,SOAHUKU,81,03,050,021,8103050021,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103050,POLY,0,8103050021,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       50.000000,AMAHAI,       21.000000,SOAHUKU,     1432.000000,     2884.000000,      776.000000,      649.000000,      127.000000,      0.83634020619,-214748364,     4255.000000,      0.88109393579,841,741,AMBON,Ambon&Sera
MALUKU,AMAHAI,TAMILOUW,81,03,050,024,8103050024,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103050,POLY,0,8103050024,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       50.000000,AMAHAI,       24.000000,TAMILOUW,     3280.000000,     3684.000000,     1312.000000,     1212.000000,      100.000000,      0.92378048780,-214748364,     6401.000000,      0.70802919708,1233,873,AMBON,Ambon&Sera
MALUKU,AMAHAI,YAFILA,81,03,050,010,8103050010,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103050,POLY,0,8103050010,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       50.000000,AMAHAI,       10.000000,YAFILA,      328.000000,      337.000000,      184.000000,      123.000000,       17.000000,      0.66847826087,-214748364,      488.000000,      0.62393162393,117,73,AMBON,Ambon&Sera
MALUKU,TEHORU,SALAMAHU,81,03,040,001,8103040001,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103040,POLY,0,8103040001,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       40.000000,TEHORU,        1.000000,SALAMAHU,      140.000000,      248.000000,       97.000000,        0.000000,        0.000000,      0.00000000000,-214748364,      225.000000,      0.00000000000,58,0,AMBON,Ambon&Sera
MALUKU,TEHORU,HAYA,81,03,040,002,8103040002,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103040,POLY,0,8103040002,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       40.000000,TEHORU,        2.000000,HAYA,     3090.000000,     3030.000000,     1264.000000,      999.000000,        0.000000,      0.79034810127,-214748364,     5143.000000,      0.72871287129,1010,736,AMBON,Ambon&Sera
MALUKU,TEHORU,TEHORU,81,03,040,003,8103040003,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103040,POLY,0,8103040003,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       40.000000,TEHORU,        3.000000,TEHORU,     2937.000000,     2970.000000,     1557.000000,     1107.000000,        0.000000,      0.71098265896,-214748364,     5802.000000,      0.77577319588,1164,903,AMBON,Ambon&Sera
MALUKU,TEHORU,SAUNULU,81,03,040,004,8103040004,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103040,POLY,0,8103040004,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       40.000000,TEHORU,        4.000000,SAUNULU,      629.000000,      537.000000,      236.000000,        0.000000,        6.000000,      0.00000000000,-214748364,     1172.000000,      0.00836820084,239,2,AMBON,Ambon&Sera
MALUKU,TEHORU,YAPUTIH,81,03,040,005,8103040005,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103040,POLY,0,8103040005,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       40.000000,TEHORU,        5.000000,YAPUTIH,      947.000000,      836.000000,      332.000000,        0.000000,        6.000000,      0.00000000000,-214748364,     1524.000000,      0.00000000000,288,0,AMBON,Ambon&Sera
MALUKU,TEHORU,PILIANA,81,03,040,006,8103040006,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103040,POLY,0,8103040006,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       40.000000,TEHORU,        6.000000,PILIANA,      303.000000,      275.000000,      123.000000,        0.000000,        0.000000,      0.00000000000,-214748364,      497.000000,      0.00000000000,97,0,AMBON,Ambon&Sera
MALUKU,TEHORU,HATUMETE,81,03,040,008,8103040008,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103040,POLY,0,8103040008,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       40.000000,TEHORU,        8.000000,HATUMETE,      462.000000,      406.000000,      210.000000,      101.000000,        0.000000,      0.48095238095,-214748364,      825.000000,      0.11176470588,170,19,AMBON,Ambon&Sera
MALUKU,TEHORU,HATU,81,03,040,007,8103040007,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103040,POLY,0,8103040007,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       40.000000,TEHORU,        7.000000,HATU,      540.000000,      516.000000,      222.000000,       47.000000,        0.000000,      0.21171171171,-214748364,     1001.000000,      0.17741935484,186,33,AMBON,Ambon&Sera
MALUKU,TEHORU,MOSSO,81,03,040,009,8103040009,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103040,POLY,0,8103040009,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       40.000000,TEHORU,        9.000000,MOSSO,      447.000000,      441.000000,      188.000000,       46.000000,        0.000000,      0.24468085106,-214748364,      785.000000,      0.01273885350,157,2,AMBON,Ambon&Sera
MALUKU,TEHORU,TELUTI BARU,81,03,040,010,8103040010,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103040,POLY,0,8103040010,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       40.000000,TEHORU,       10.000000,TELUTI BARU,      675.000000,      700.000000,      330.000000,      133.000000,        0.000000,      0.40303030303,-214748364,     1283.000000,      0.39607843137,255,101,AMBON,Ambon&Sera
MALUKU,LEIHITU,HITU MESING,81,03,110,014,8103110014,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103110,POLY,0,8103110014,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,      110.000000,LEIHITU,       14.000000,HITU MESING,     3201.000000,     3394.000000,     1516.000000,     1430.000000,       86.000000,      0.94327176781,-214748364,     6127.000000,      0.88948995363,1294,1151,AMBON,Ambon&Sera
MALUKU,TELUK ELPAPUTIH,SAHULAU,81,03,052,004,8103052004,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103052,POLY,0,8103052004,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,       52.000000,TELUK ELPAPUTIH,        4.000000,SAHULAU,      604.000000,      661.000000,      272.000000,      265.000000,        7.000000,      0.97426470588,-214748364,     1182.000000,      0.76981132076,265,204,AMBON,Ambon&Sera
MALUKU,SERAM UTARA,MANUSELA,81,03,140,011,8103140011,MALUKU TENGAH,BADAN PUSAT STATISTIK,8103140,POLY,0,8103140011,       81.000000,MALUKU,        3.000000,MALUKU TENGAH,      140.000000,SERAM UTARA,       11.000000,MANUSELA,      512.000000,      456.000000,      138.000000,      126.000000,        0.000000,      0.91304347826,-214748364,     2203.000000,      0.16374269006,513,84,AMBON,Ambon&Sera
MALUKU,KEI KECIL TIMUR,OHOISEB,81,02,013,001,8102013001,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102013,POLY,0,8102013001,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       13.000000,KEI KECIL TIMUR,        1.000000,OHOISEB,      586.000000,      571.000000,      288.000000,      138.000000,       12.000000,      0.47916666667,-214748364,     1170.000000,      0.52941176471,238,126,Cabang Tual,Tual
