FID,PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,PLN_HHOLD,DESA_POP,PCT_PLN,NUM_HHOLDS,NUM_PLN,Longitude,Latitude,CLUST_POP,Clust_Code
13044,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.901457,-3.398418,115,810402101305
13065,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.863938,-3.372912,115,810402101306
13055,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.866471,-3.379835,102,810402101307
13013,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.688523,-3.296562,51,810402101308
13037,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.920068,-3.407288,41,810402101309
13032,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.926563,-3.415015,30,810402101310
13034,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.918536,-3.410929,24,810402101311
13093,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.753165,-3.276258,18,810402101312
13031,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.947904,-3.419264,16,810402101313
13008,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.657603,-3.382833,14,810402101314
13048,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.88982,-3.386961,14,810402101315
13094,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.76888,-3.269304,14,810402101316
13009,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.661325,-3.368294,13,810402101317
13029,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.832258,-3.4233,11,810402101318
13010,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.662723,-3.367811,9,810402101319
13012,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.70179,-3.303232,7,810402101320
13045,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.901882,-3.394928,7,810402101321
13014,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.729406,-3.293126,6,810402101322
13015,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.735925,-3.286245,5,810402101323
13030,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.952671,-3.421144,5,810402101324
13033,MALUKU,WAEAPO,WAEGEREN,81,4,21,13,8104021013,0.747856,2368,0.677817,568,385,126.927389,-3.412446,4,810402101325
13043,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.965275,-3.401174,1298,810402101401
13071,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.986648,-3.37237,1033,810402101402
13053,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.975364,-3.383227,1027,810402101403
13069,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.969885,-3.368491,453,810402101404
13152,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,127.001738,-3.366587,278,810402101405
13072,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.99658,-3.369025,235,810402101406
13040,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.961666,-3.403613,211,810402101407
13039,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.972316,-3.406357,154,810402101408
13061,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.990396,-3.373329,47,810402101409
13073,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.953908,-3.365071,43,810402101410
13035,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.969425,-3.408892,33,810402101411
13054,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.983433,-3.378415,33,810402101412
13150,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,127.012794,-3.373203,32,810402101413
13060,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.993096,-3.372641,31,810402101414
13151,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,127.008636,-3.365605,25,810402101415
13068,MALUKU,WAEAPO,WAENETAT,81,4,21,14,8104021014,0.972337,4937,0.864516,1240,1072,126.974096,-3.36789,5,810402101416
13059,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.933424,-3.37356,169,810402101501
13074,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.936912,-3.362175,115,810402101502
13056,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.934294,-3.375536,79,810402101503
13063,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.942555,-3.371714,39,810402101504
13057,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.942207,-3.373551,31,810402101505
13075,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.935774,-3.359853,25,810402101506
13066,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.942211,-3.369781,23,810402101507
13058,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.939519,-3.373389,19,810402101508
13067,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.942175,-3.368047,19,810402101509
13077,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.933867,-3.35906,9,810402101510
13064,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.934159,-3.37102,8,810402101511
13062,MALUKU,WAEAPO,KUBALAHIN,81,4,21,15,8104021015,0,539,0,105,0,126.939328,-3.371695,4,810402101512
13051,MALUKU,WAEAPO,UPT WABLOY,81,4,21,16,8104021016,0,530,0.033058,121,4,126.932049,-3.386671,203,810402101601
13052,MALUKU,WAEAPO,UPT WABLOY,81,4,21,16,8104021016,0,530,0.033058,121,4,126.935839,-3.381674,140,810402101602
13050,MALUKU,WAEAPO,UPT WABLOY,81,4,21,16,8104021016,0,530,0.033058,121,4,126.927136,-3.385922,111,810402101603
13046,MALUKU,WAEAPO,UPT WABLOY,81,4,21,16,8104021016,0,530,0.033058,121,4,126.926924,-3.390698,51,810402101604
13047,MALUKU,WAEAPO,UPT WABLOY,81,4,21,16,8104021016,0,530,0.033058,121,4,126.935595,-3.389135,15,810402101605
13049,MALUKU,WAEAPO,UPT WABLOY,81,4,21,16,8104021016,0,530,0.033058,121,4,126.925178,-3.383863,9,810402101606
13078,MALUKU,WAEAPO,WAEKASAR,81,4,21,17,8104021017,0.793462,2281,0.950331,604,574,126.986332,-3.360552,2020,810402101701
13079,MALUKU,WAEAPO,WAEKASAR,81,4,21,17,8104021017,0.793462,2281,0.950331,604,574,126.979448,-3.355562,261,810402101702
13087,MALUKU,WAEAPO,WAEKERTA,81,4,21,18,8104021018,0.698592,1381,0.675824,364,246,126.956019,-3.345259,965,810402101801
13081,MALUKU,WAEAPO,WAEKERTA,81,4,21,18,8104021018,0.698592,1381,0.675824,364,246,126.966821,-3.349853,175,810402101802
13070,MALUKU,WAEAPO,WAEKERTA,81,4,21,18,8104021018,0.698592,1381,0.675824,364,246,126.917281,-3.365536,98,810402101803
13083,MALUKU,WAEAPO,WAEKERTA,81,4,21,18,8104021018,0.698592,1381,0.675824,364,246,126.954547,-3.347522,77,810402101804
13089,MALUKU,WAEAPO,WAEKERTA,81,4,21,18,8104021018,0.698592,1381,0.675824,364,246,126.953574,-3.340877,43,810402101805
13085,MALUKU,WAEAPO,WAEKERTA,81,4,21,18,8104021018,0.698592,1381,0.675824,364,246,126.948822,-3.345862,12,810402101806
13076,MALUKU,WAEAPO,WAEKERTA,81,4,21,18,8104021018,0.698592,1381,0.675824,364,246,126.952642,-3.359181,10,810402101807
13157,MALUKU,WAEAPO,SAVANAJAYA,81,4,21,19,8104021019,0.871711,1196,0.829431,299,248,127.016091,-3.302591,924,810402101901
13155,MALUKU,WAEAPO,SAVANAJAYA,81,4,21,19,8104021019,0.871711,1196,0.829431,299,248,127.019765,-3.31276,140,810402101902
13092,MALUKU,WAEAPO,SAVANAJAYA,81,4,21,19,8104021019,0.871711,1196,0.829431,299,248,126.996995,-3.319752,132,810402101903
13088,MALUKU,WAEAPO,WAETELE,81,4,21,20,8104021020,0.740741,1198,0.770073,274,211,126.980158,-3.350246,666,810402102001
13091,MALUKU,WAEAPO,WAETELE,81,4,21,20,8104021020,0.740741,1198,0.770073,274,211,126.971553,-3.332652,364,810402102002
13080,MALUKU,WAEAPO,WAETELE,81,4,21,20,8104021020,0.740741,1198,0.770073,274,211,126.973641,-3.351681,105,810402102003
13086,MALUKU,WAEAPO,WAETELE,81,4,21,20,8104021020,0.740741,1198,0.770073,274,211,126.989463,-3.346077,38,810402102004
13084,MALUKU,WAEAPO,WAETELE,81,4,21,20,8104021020,0.740741,1198,0.770073,274,211,126.974887,-3.346444,13,810402102005
13090,MALUKU,WAEAPO,WAETELE,81,4,21,20,8104021020,0.740741,1198,0.770073,274,211,126.976897,-3.332502,10,810402102006
13082,MALUKU,WAEAPO,WAETELE,81,4,21,20,8104021020,0.740741,1198,0.770073,274,211,126.983974,-3.348921,1,810402102007
13113,MALUKU,WAPLAU,WAEPOTI,81,4,22,1,8104022001,0.226415,1593,0.347826,322,112,126.672231,-3.072576,1311,810402200101
13102,MALUKU,WAPLAU,WAEPOTI,81,4,22,1,8104022001,0.226415,1593,0.347826,322,112,126.66939,-3.09928,157,810402200102
13099,MALUKU,WAPLAU,WAEPOTI,81,4,22,1,8104022001,0.226415,1593,0.347826,322,112,126.687371,-3.11476,125,810402200103
13119,MALUKU,WAPLAU,WAPREA,81,4,22,2,8104022002,0.674877,844,0.720238,168,121,126.73412,-3.06001,380,810402200201
13116,MALUKU,WAPLAU,WAPREA,81,4,22,2,8104022002,0.674877,844,0.720238,168,121,126.694113,-3.06804,301,810402200202
13105,MALUKU,WAPLAU,WAPREA,81,4,22,2,8104022002,0.674877,844,0.720238,168,121,126.704036,-3.095051,155,810402200203
13115,MALUKU,WAPLAU,WAPREA,81,4,22,2,8104022002,0.674877,844,0.720238,168,121,126.69622,-3.068305,8,810402200204
13131,MALUKU,WAPLAU,HATAWANO,81,4,22,4,8104022004,0.360996,793,0.7875,160,126,126.768616,-3.062065,793,810402200401
13130,MALUKU,WAPLAU,NAMSINA,81,4,22,5,8104022005,0.775785,982,0.59116,181,107,126.805957,-3.067676,982,810402200501
13129,MALUKU,WAPLAU,SAMALAGI,81,4,22,6,8104022006,0.535714,361,0.821429,56,46,126.819838,-3.073645,361,810402200601
13127,MALUKU,WAPLAU,WAEURA,81,4,22,7,8104022007,0.478142,1347,0.793478,276,219,126.841328,-3.087916,1195,810402200701
13120,MALUKU,WAPLAU,WAEURA,81,4,22,7,8104022007,0.478142,1347,0.793478,276,219,126.820362,-3.180806,105,810402200702
13128,MALUKU,WAPLAU,WAEURA,81,4,22,7,8104022007,0.478142,1347,0.793478,276,219,126.834083,-3.082545,46,810402200703
13126,MALUKU,WAPLAU,WAPLAU,81,4,22,8,8104022008,0.700272,1493,0.72549,306,222,126.88149,-3.122149,1354,810402200801
13125,MALUKU,WAPLAU,WAPLAU,81,4,22,8,8104022008,0.700272,1493,0.72549,306,222,126.885241,-3.123518,139,810402200802
13124,MALUKU,WAPLAU,LAMAHANG,81,4,22,9,8104022009,0.453258,1743,0.504673,321,162,126.891034,-3.12869,1743,810402200901
12955,MALUKU,BATA BUAL,ILATH,81,4,23,1,8104023001,0,4745,0,874,0,127.239625,-3.620356,2117,810402300101
12957,MALUKU,BATA BUAL,ILATH,81,4,23,1,8104023001,0,4745,0,874,0,127.247711,-3.579561,1521,810402300102
12956,MALUKU,BATA BUAL,ILATH,81,4,23,1,8104023001,0,4745,0,874,0,127.24465,-3.603207,764,810402300103
12958,MALUKU,BATA BUAL,ILATH,81,4,23,1,8104023001,0,4745,0,874,0,127.248444,-3.545751,343,810402300104
12959,MALUKU,BATA BUAL,WAEMORAT,81,4,23,2,8104023002,0,1255,0,244,0,127.248733,-3.523836,730,810402300201
13132,MALUKU,BATA BUAL,WAEMORAT,81,4,23,2,8104023002,0,1255,0,244,0,127.249091,-3.497924,387,810402300202
13133,MALUKU,BATA BUAL,WAEMORAT,81,4,23,2,8104023002,0,1255,0,244,0,127.249131,-3.495102,138,810402300203
13191,MALUKU,BATA BUAL,BATU JUNGKU,81,4,23,3,8104023003,0,710,0,129,0,127.252141,-3.428151,710,810402300301
13149,MALUKU,BATA BUAL,PELA,81,4,23,4,8104023004,0,655,0,137,0,127.242615,-3.376117,655,810402300401
13153,MALUKU,BATA BUAL,SEITH,81,4,23,5,8104023005,0,782,0,148,0,127.183393,-3.357151,782,810402300501
12975,MALUKU,AIR BUAYA,BARA,81,4,30,1,8104030001,0,1913,0.008772,342,3,126.13784,-3.164128,774,810403000101
12978,MALUKU,AIR BUAYA,BARA,81,4,30,1,8104030001,0,1913,0.008772,342,3,126.235492,-3.133582,691,810403000102
12971,MALUKU,AIR BUAYA,BARA,81,4,30,1,8104030001,0,1913,0.008772,342,3,126.19648,-3.186039,449,810403000103
12982,MALUKU,AIR BUAYA,TANJUNG KARANG,81,4,30,2,8104030002,0,1134,0,216,0,126.282595,-3.109929,371,810403000201
12984,MALUKU,AIR BUAYA,TANJUNG KARANG,81,4,30,2,8104030002,0,1134,0,216,0,126.320433,-3.100041,298,810403000202
12986,MALUKU,AIR BUAYA,TANJUNG KARANG,81,4,30,2,8104030002,0,1134,0,216,0,126.314742,-3.098023,278,810403000203
12985,MALUKU,AIR BUAYA,TANJUNG KARANG,81,4,30,2,8104030002,0,1134,0,216,0,126.295339,-3.097998,187,810403000204
12989,MALUKU,AIR BUAYA,AIR BUAYA,81,4,30,3,8104030003,1,2529,0.598859,526,315,126.434913,-3.08586,1581,810403000301
12987,MALUKU,AIR BUAYA,AIR BUAYA,81,4,30,3,8104030003,1,2529,0.598859,526,315,126.370059,-3.096771,670,810403000302
12983,MALUKU,AIR BUAYA,AIR BUAYA,81,4,30,3,8104030003,1,2529,0.598859,526,315,126.330643,-3.10321,141,810403000303
12988,MALUKU,AIR BUAYA,AIR BUAYA,81,4,30,3,8104030003,1,2529,0.598859,526,315,126.394088,-3.090882,137,810403000304
12991,MALUKU,AIR BUAYA,WAIMANGIT,81,4,30,4,8104030004,0.928058,2039,0.865823,395,342,126.450986,-3.084984,1171,810403000401
12981,MALUKU,AIR BUAYA,WAIMANGIT,81,4,30,4,8104030004,0.928058,2039,0.865823,395,342,126.450387,-3.116433,868,810403000402
13109,MALUKU,AIR BUAYA,WAIPURE,81,4,30,5,8104030005,1,1405,0.727891,294,214,126.517098,-3.080162,456,810403000501
12992,MALUKU,AIR BUAYA,WAIPURE,81,4,30,5,8104030005,1,1405,0.727891,294,214,126.484869,-3.083628,406,810403000502
12990,MALUKU,AIR BUAYA,WAIPURE,81,4,30,5,8104030005,1,1405,0.727891,294,214,126.473565,-3.084428,336,810403000503
13103,MALUKU,AIR BUAYA,WAIPURE,81,4,30,5,8104030005,1,1405,0.727891,294,214,126.519779,-3.095833,123,810403000504
12980,MALUKU,AIR BUAYA,WAIPURE,81,4,30,5,8104030005,1,1405,0.727891,294,214,126.485428,-3.119712,84,810403000505
13110,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.533507,-3.075493,2594,810403000601
13106,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.540178,-3.09479,706,810403000602
13003,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.547891,-3.390699,404,810403000603
13005,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.586732,-3.386444,388,810403000604
12994,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.553076,-3.420812,332,810403000605
13011,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.593588,-3.310266,256,810403000606
12996,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.503509,-3.412763,207,810403000607
13108,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.522661,-3.082797,203,810403000608
13002,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.546331,-3.393057,196,810403000609
12995,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.577346,-3.414311,192,810403000610
12997,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.50904,-3.408891,191,810403000611
12999,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.518267,-3.402981,156,810403000612
13001,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.548957,-3.394217,147,810403000613
13111,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.526793,-3.071948,133,810403000614
13004,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.547919,-3.388245,120,810403000615
13007,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.555344,-3.383336,113,810403000616
13096,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.591008,-3.225446,108,810403000617
12998,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.539129,-3.408258,103,810403000618
13095,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.614146,-3.227178,102,810403000619
13016,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.629226,-3.283606,79,810403000620
13101,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.524615,-3.105497,77,810403000621
13000,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.641149,-3.394528,69,810403000622
13006,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.55577,-3.384067,31,810403000623
13097,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.633304,-3.218644,28,810403000624
13100,MALUKU,AIR BUAYA,WAMLANA,81,4,30,6,8104030006,0.98243,6961,0.289544,1492,432,126.52389,-3.106336,24,810403000625
13114,MALUKU,AIR BUAYA,WASPAIT,81,4,30,7,8104030007,0.766497,2133,0.445736,516,230,126.598155,-3.07189,728,810403000701
13112,MALUKU,AIR BUAYA,WASPAIT,81,4,30,7,8104030007,0.766497,2133,0.445736,516,230,126.576932,-3.0722,663,810403000702
13118,MALUKU,AIR BUAYA,WASPAIT,81,4,30,7,8104030007,0.766497,2133,0.445736,516,230,126.59456,-3.06884,390,810403000703
13104,MALUKU,AIR BUAYA,WASPAIT,81,4,30,7,8104030007,0.766497,2133,0.445736,516,230,126.549223,-3.095719,187,810403000704
13098,MALUKU,AIR BUAYA,WASPAIT,81,4,30,7,8104030007,0.766497,2133,0.445736,516,230,126.571993,-3.206781,99,810403000705
13107,MALUKU,AIR BUAYA,WASPAIT,81,4,30,7,8104030007,0.766497,2133,0.445736,516,230,126.578061,-3.083837,67,810403000706
13117,MALUKU,AIR BUAYA,WAINIBE,81,4,30,8,8104030008,0.782609,813,0.775,200,155,126.610961,-3.06954,813,810403000801
6341,MALUKU,ARU SELATAN,NGAIBOR,81,5,10,8,8105010008,0,446,0,74,0,134.07715,-6.71811,215,810501000801
6343,MALUKU,ARU SELATAN,NGAIBOR,81,5,10,8,8105010008,0,446,0,74,0,134.084918,-6.704945,137,810501000802
6342,MALUKU,ARU SELATAN,NGAIBOR,81,5,10,8,8105010008,0,446,0,74,0,134.08202,-6.709647,93,810501000803
6344,MALUKU,ARU SELATAN,JELIA,81,5,10,11,8105010011,0,217,0,47,0,134.294796,-6.666058,217,810501001101
6353,MALUKU,ARU SELATAN,LAININIR,81,5,10,17,8105010017,0,543,0,98,0,134.237226,-6.59904,543,810501001701
6346,MALUKU,ARU SELATAN,NGAIGULI,81,5,10,19,8105010019,0.770833,159,0,38,0,134.14859,-6.654681,52,810501001901
6348,MALUKU,ARU SELATAN,NGAIGULI,81,5,10,19,8105010019,0.770833,159,0,38,0,134.092323,-6.635972,41,810501001902
6349,MALUKU,ARU SELATAN,NGAIGULI,81,5,10,19,8105010019,0.770833,159,0,38,0,134.095528,-6.623395,39,810501001903
6347,MALUKU,ARU SELATAN,NGAIGULI,81,5,10,19,8105010019,0.770833,159,0,38,0,134.089175,-6.649166,27,810501001904
6350,MALUKU,ARU SELATAN,FERUNI,81,5,10,20,8105010020,0.422764,897,0.018182,165,3,134.119511,-6.612517,420,810501002001
6352,MALUKU,ARU SELATAN,FERUNI,81,5,10,20,8105010020,0.422764,897,0.018182,165,3,134.118022,-6.599498,302,810501002002
6351,MALUKU,ARU SELATAN,FERUNI,81,5,10,20,8105010020,0.422764,897,0.018182,165,3,134.093784,-6.605326,175,810501002003
6354,MALUKU,ARU SELATAN,KALAR KALAR,81,5,10,21,8105010021,0.504587,1003,0.708333,168,119,134.094288,-6.587176,746,810501002101
6356,MALUKU,ARU SELATAN,KALAR KALAR,81,5,10,21,8105010021,0.504587,1003,0.708333,168,119,134.096479,-6.551912,257,810501002102
6357,MALUKU,ARU SELATAN,KABALUKIN,81,5,10,22,8105010022,0.865385,503,0.646465,99,64,134.098616,-6.531489,211,810501002201
6369,MALUKU,ARU SELATAN,KABALUKIN,81,5,10,22,8105010022,0.865385,503,0.646465,99,64,134.126122,-6.45817,139,810501002202
6358,MALUKU,ARU SELATAN,KABALUKIN,81,5,10,22,8105010022,0.865385,503,0.646465,99,64,134.099067,-6.508449,78,810501002203
6359,MALUKU,ARU SELATAN,KABALUKIN,81,5,10,22,8105010022,0.865385,503,0.646465,99,64,134.129828,-6.487717,75,810501002204
6362,MALUKU,ARU SELATAN,JEROL,81,5,10,23,8105010023,0.987879,585,0.818182,121,99,134.17763,-6.483211,585,810501002301
6367,MALUKU,ARU SELATAN,LOR LOR,81,5,10,24,8105010024,0,739,0,109,0,134.17325,-6.468012,739,810501002401
6370,MALUKU,ARU SELATAN,REBI,81,5,10,25,8105010025,0,582,0,115,0,134.119301,-6.381973,582,810501002501
6374,MALUKU,ARU SELATAN,LUTUR,81,5,10,26,8105010026,0,431,0,83,0,134.251769,-6.268375,339,810501002601
6372,MALUKU,ARU SELATAN,LUTUR,81,5,10,26,8105010026,0,431,0,83,0,134.135869,-6.317772,92,810501002602
6377,MALUKU,ARU SELATAN,HOKMAR,81,5,10,27,8105010027,0,292,0,50,0,134.125764,-6.239523,292,810501002701
6382,MALUKU,ARU SELATAN,TABARFANE,81,5,10,28,8105010028,0,660,0,137,0,134.132717,-6.169398,497,810501002801
6383,MALUKU,ARU SELATAN,TABARFANE,81,5,10,28,8105010028,0,660,0,137,0,134.111923,-6.168881,163,810501002802
6329,MALUKU,ARU SELATAN TIMUR,BATUGOYANG,81,5,11,1,8105011001,0,406,0,89,0,134.200772,-6.919104,170,810501100101
6331,MALUKU,ARU SELATAN TIMUR,BATUGOYANG,81,5,11,1,8105011001,0,406,0,89,0,134.237516,-6.893337,90,810501100102
6330,MALUKU,ARU SELATAN TIMUR,BATUGOYANG,81,5,11,1,8105011001,0,406,0,89,0,134.222138,-6.900161,83,810501100103
6328,MALUKU,ARU SELATAN TIMUR,BATUGOYANG,81,5,11,1,8105011001,0,406,0,89,0,134.198975,-6.939418,63,810501100104
6332,MALUKU,ARU SELATAN TIMUR,SALAREM,81,5,11,2,8105011002,0,371,0,75,0,134.255403,-6.884217,211,810501100201
6333,MALUKU,ARU SELATAN TIMUR,SALAREM,81,5,11,2,8105011002,0,371,0,75,0,134.275927,-6.874985,160,810501100202
6335,MALUKU,ARU SELATAN TIMUR,SIYA,81,5,11,4,8105011004,0,410,0,82,0,134.329735,-6.815251,410,810501100401
6338,MALUKU,ARU SELATAN TIMUR,BELTUBUR,81,5,11,5,8105011005,0,546,0,94,0,134.376147,-6.76703,546,810501100501
6334,MALUKU,ARU SELATAN TIMUR,DOSIMAR,81,5,11,6,8105011006,0,146,0,32,0,134.147684,-6.857778,146,810501100601
6339,MALUKU,ARU SELATAN TIMUR,KAREY,81,5,11,7,8105011007,0,600,0,116,0,134.395286,-6.751854,387,810501100701
6340,MALUKU,ARU SELATAN TIMUR,KAREY,81,5,11,7,8105011007,0,600,0,116,0,134.400338,-6.751612,213,810501100702
6345,MALUKU,ARU SELATAN TIMUR,GOMARMETI,81,5,11,9,8105011009,0,547,0,95,0,134.478962,-6.660154,547,810501100901
6355,MALUKU,ARU SELATAN TIMUR,GOMARSUNGAI,81,5,11,12,8105011012,0,331,0,63,0,134.489336,-6.562448,331,810501101201
6365,MALUKU,ARU TENGAH,KOBADANGAR,81,5,20,7,8105020007,0,410,0,88,0,134.642048,-6.477158,238,810502000701
6364,MALUKU,ARU TENGAH,KOBADANGAR,81,5,20,7,8105020007,0,410,0,88,0,134.631348,-6.479342,172,810502000702
6363,MALUKU,ARU TENGAH,KOBASELFARA,81,5,20,9,8105020009,0,220,0,44,0,134.58174,-6.482972,220,810502000901
6375,MALUKU,ARU TENGAH,MURAI,81,5,20,11,8105020011,0,284,0,62,0,134.47179,-6.2622,284,810502001101
6385,MALUKU,ARU TENGAH,GARDAKAU,81,5,20,14,8105020014,0,672,0,93,0,134.269775,-6.149124,672,810502001401
6384,MALUKU,ARU TENGAH,MAEKOR,81,5,20,15,8105020015,0,579,0,108,0,134.170928,-6.170081,460,810502001501
6386,MALUKU,ARU TENGAH,MAEKOR,81,5,20,15,8105020015,0,579,0,108,0,134.12744,-6.124517,119,810502001502
