PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,KABKOT,SUMBER,id_kec,POLY,VILLAGE_CO,KODE_PROV,NAMA_PROV,KODE_KAB,NAMA_KAB,KODE_KEC,NAMA_KEC,KODE_DESA,NAMA_DESA,R401A,R401B,R401C,R501A,R501B,PLN_HHOLD,JOIN_FIELD,population,PCT_PLN,NUM_HHOLDS,NUM_PLN,PLN_Cabang,EI_SubArea
MALUKU UTARA,KAO,KUSU LOVRA,82,05,020,027,8205020027,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205020,POLY,8205020027,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       20.000000,KAO,       27.000000,KUSU LOVRA,      189.000000,      174.000000,      103.000000,       35.000000,       44.000000,      0.33980582524,-214748364,350,      0.31944444444,72,23,Ternate,Halmahera
MALUKU UTARA,KAO,KUKUMUTUK,82,05,020,020,8205020020,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205020,POLY,8205020020,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       20.000000,KAO,       20.000000,KUKUMUTUK,      197.000000,      191.000000,       83.000000,       27.000000,       26.000000,      0.32530120482,-214748364,376,      0.56250000000,64,36,Ternate,Halmahera
MALUKU UTARA,KAO,PATANG,82,05,020,021,8205020021,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205020,POLY,8205020021,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       20.000000,KAO,       21.000000,PATANG,      231.000000,      215.000000,      117.000000,       25.000000,       74.000000,      0.21367521368,-214748364,440,      0.38888888889,90,35,Ternate,Halmahera
MALUKU UTARA,KAO,SASUR,82,05,020,008,8205020008,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205020,POLY,8205020008,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       20.000000,KAO,        8.000000,SASUR,      178.000000,      162.000000,       98.000000,       73.000000,        0.000000,      0.74489795918,-214748364,337,      0.42465753425,73,31,Ternate,Halmahera
MALUKU UTARA,KAO,BIANG,82,05,020,022,8205020022,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205020,POLY,8205020022,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       20.000000,KAO,       22.000000,BIANG,      333.000000,      309.000000,      147.000000,      104.000000,       42.000000,      0.70748299320,-214748364,597,      0.65693430657,137,90,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,NGOALI,82,05,021,002,8205021002,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021002,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,        2.000000,NGOALI,      159.000000,      175.000000,       70.000000,        0.000000,       58.000000,      0.00000000000,-214748364,336,      0.01204819277,83,1,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,GAGAAPOK,82,05,021,003,8205021003,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021003,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,        3.000000,GAGAAPOK,      122.000000,      115.000000,       58.000000,        0.000000,       52.000000,      0.00000000000,-214748364,236,      0.00000000000,56,0,Ternate,Halmahera
MALUKU UTARA,KAO,POPON,82,05,020,010,8205020010,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205020,POLY,8205020010,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       20.000000,KAO,       10.000000,POPON,      182.000000,      173.000000,       87.000000,       32.000000,       33.000000,      0.36781609195,-214748364,359,      0.14084507042,71,10,Ternate,Halmahera
MALUKU UTARA,KAO,WARINGIN LAMO,82,05,020,025,8205020025,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205020,POLY,8205020025,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       20.000000,KAO,       25.000000,WARINGIN LAMO,      355.000000,      305.000000,      221.000000,      156.000000,       61.000000,      0.70588235294,-214748364,660,      0.60215053763,186,112,Ternate,Halmahera
MALUKU UTARA,KAO,SUMBER AGUNG,82,05,020,028,8205020028,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205020,POLY,8205020028,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       20.000000,KAO,       28.000000,SUMBER AGUNG,      217.000000,      190.000000,      143.000000,       82.000000,       55.000000,      0.57342657343,-214748364,407,      0.66115702479,121,80,Ternate,Halmahera
MALUKU UTARA,KAO UTARA,GAMLAHA,82,05,022,001,8205022001,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205022,POLY,8205022001,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       22.000000,KAO UTARA,        1.000000,GAMLAHA,      567.000000,      518.000000,      255.000000,      119.000000,      130.000000,      0.46666666667,-214748364,1085,      0.51785714286,224,116,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,MOMODA,82,05,021,001,8205021001,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021001,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,        1.000000,MOMODA,       71.000000,       69.000000,       53.000000,        0.000000,       34.000000,      0.00000000000,-214748364,140,      0.00000000000,33,0,Ternate,Halmahera
MALUKU UTARA,KAO UTARA,BOBALE,82,05,022,005,8205022005,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205022,POLY,8205022005,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       22.000000,KAO UTARA,        5.000000,BOBALE,      445.000000,      404.000000,      193.000000,        0.000000,      193.000000,      0.00000000000,-214748364,805,      0.02631578947,152,4,Ternate,Halmahera
MALUKU UTARA,KAO UTARA,DARU,82,05,022,004,8205022004,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205022,POLY,8205022004,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       22.000000,KAO UTARA,        4.000000,DARU,      846.000000,      781.000000,      411.000000,      250.000000,      161.000000,      0.60827250608,-214748364,1627,      0.51735015773,317,164,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,WONOSARI,82,05,021,019,8205021019,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021019,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       19.000000,WONOSARI,      117.000000,       97.000000,       73.000000,        0.000000,       69.000000,      0.00000000000,-214748364,210,      0.00000000000,67,0,Ternate,Halmahera
MALUKU UTARA,KAO UTARA,BOULAMO,82,05,022,003,8205022003,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205022,POLY,8205022003,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       22.000000,KAO UTARA,        3.000000,BOULAMO,       83.000000,       83.000000,       52.000000,        0.000000,       52.000000,      0.00000000000,-214748364,166,      0.00000000000,34,0,Ternate,Halmahera
MALUKU UTARA,KAO UTARA,DORO,82,05,022,002,8205022002,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205022,POLY,8205022002,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       22.000000,KAO UTARA,        2.000000,DORO,      838.000000,      819.000000,      419.000000,      178.000000,      241.000000,      0.42482100239,-214748364,1657,      0.61616161616,297,183,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,MARGO MULYO,82,05,021,021,8205021021,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021021,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       21.000000,MARGO MULYO,      235.000000,      239.000000,      154.000000,        0.000000,      140.000000,      0.00000000000,-214748364,456,      0.00000000000,137,0,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,TOLIWANG,82,05,021,005,8205021005,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021005,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,        5.000000,TOLIWANG,      421.000000,      336.000000,      186.000000,        0.000000,      146.000000,      0.00000000000,-214748364,720,      0.02112676056,142,3,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,TORAWAT,82,05,021,017,8205021017,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021017,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       17.000000,TORAWAT,      206.000000,      184.000000,       48.000000,        0.000000,       33.000000,      0.00000000000,-214748364,387,      0.00000000000,93,0,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,LELESANG,82,05,021,010,8205021010,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021010,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       10.000000,LELESANG,      141.000000,      120.000000,       53.000000,        0.000000,       42.000000,      0.00000000000,-214748364,261,      0.02500000000,40,1,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,SANGAJI JAYA,82,05,021,008,8205021008,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021008,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,        8.000000,SANGAJI JAYA,      136.000000,      143.000000,       74.000000,        0.000000,       74.000000,      0.00000000000,-214748364,279,      0.01492537313,67,1,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,BERINGIN AGUNG,82,05,021,020,8205021020,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021020,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       20.000000,BERINGIN AGUNG,      192.000000,      188.000000,       65.000000,        0.000000,       65.000000,      0.00000000000,-214748364,380,      0.01010101010,99,1,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,TAKIMO,82,05,021,018,8205021018,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021018,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       18.000000,TAKIMO,       86.000000,       60.000000,       50.000000,        0.000000,       50.000000,      0.00000000000,-214748364,146,      0.05263157895,38,2,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,SOA HUKUM,82,05,021,009,8205021009,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021009,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,        9.000000,SOA HUKUM,      156.000000,      134.000000,       60.000000,        0.000000,       54.000000,      0.00000000000,-214748364,290,      0.03030303030,66,2,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,TOLABIT,82,05,021,006,8205021006,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021006,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,        6.000000,TOLABIT,      180.000000,      163.000000,       81.000000,        0.000000,       69.000000,      0.00000000000,-214748364,343,      0.01388888889,72,1,Ternate,Halmahera
MALUKU UTARA,KAO UTARA,PEDIWANG,82,05,022,007,8205022007,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205022,POLY,8205022007,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       22.000000,KAO UTARA,        7.000000,PEDIWANG,      622.000000,      600.000000,      337.000000,      287.000000,       50.000000,      0.85163204748,-214748364,1222,      0.70564516129,248,175,Ternate,Halmahera
MALUKU UTARA,KAO UTARA,BORI,82,05,022,006,8205022006,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205022,POLY,8205022006,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       22.000000,KAO UTARA,        6.000000,BORI,      542.000000,      509.000000,      288.000000,      100.000000,      188.000000,      0.34722222222,-214748364,1037,      0.58793969849,199,117,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,MAKARTI,82,05,021,004,8205021004,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021004,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,        4.000000,MAKARTI,      281.000000,      243.000000,      157.000000,        0.000000,      157.000000,      0.00000000000,-214748364,524,      0.00000000000,151,0,Ternate,Halmahera
MALUKU UTARA,KAO UTARA,TUNUO,82,05,022,009,8205022009,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205022,POLY,8205022009,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       22.000000,KAO UTARA,        9.000000,TUNUO,      442.000000,      405.000000,      232.000000,      148.000000,       28.000000,      0.63793103448,-214748364,847,      0.95977011494,174,167,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,TOBOULAMO,82,05,021,016,8205021016,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021016,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       16.000000,TOBOULAMO,      178.000000,      160.000000,       60.000000,        0.000000,        2.000000,      0.00000000000,-214748364,338,      0.00000000000,85,0,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,TUGUIS,82,05,021,007,8205021007,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021007,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,        7.000000,TUGUIS,      192.000000,      170.000000,       88.000000,        0.000000,        2.000000,      0.00000000000,-214748364,369,      0.08955223881,67,6,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,PARSEBA,82,05,021,015,8205021015,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021015,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       15.000000,PARSEBA,      183.000000,      154.000000,       77.000000,        0.000000,        5.000000,      0.00000000000,-214748364,342,      0.06896551724,58,4,Ternate,Halmahera
MALUKU UTARA,KAO UTARA,WATETO,82,05,022,008,8205022008,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205022,POLY,8205022008,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       22.000000,KAO UTARA,        8.000000,WATETO,      371.000000,      340.000000,      200.000000,      143.000000,       57.000000,      0.71500000000,-214748364,711,      0.91975308642,162,149,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,SOAMAETEK,82,05,021,013,8205021013,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021013,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       13.000000,SOAMAETEK,      459.000000,      400.000000,      188.000000,        0.000000,      153.000000,      0.00000000000,-214748364,859,      0.01342281879,149,2,Ternate,Halmahera
MALUKU UTARA,KAO UTARA,GULO,82,05,022,010,8205022010,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205022,POLY,8205022010,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       22.000000,KAO UTARA,       10.000000,GULO,      415.000000,      351.000000,      195.000000,        0.000000,      195.000000,      0.00000000000,-214748364,752,      0.13513513514,148,20,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,BAILENGIT,82,05,021,014,8205021014,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021014,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       14.000000,BAILENGIT,      289.000000,      250.000000,      114.000000,        0.000000,        3.000000,      0.00000000000,-214748364,517,      0.00000000000,97,0,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,PITAGO,82,05,021,012,8205021012,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021012,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       12.000000,PITAGO,      224.000000,      196.000000,      109.000000,        0.000000,        5.000000,      0.00000000000,-214748364,427,      0.02857142857,70,2,Ternate,Halmahera
MALUKU UTARA,KAO UTARA,DOWONGI MAITI,82,05,022,012,8205022012,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205022,POLY,8205022012,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       22.000000,KAO UTARA,       12.000000,DOWONGI MAITI,      132.000000,      125.000000,       79.000000,        0.000000,       79.000000,      0.00000000000,-214748364,257,      0.00000000000,61,0,Ternate,Halmahera
MALUKU UTARA,KAO BARAT,KAI,82,05,021,011,8205021011,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205021,POLY,8205021011,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       21.000000,KAO BARAT,       11.000000,KAI,      285.000000,      247.000000,      121.000000,        0.000000,      121.000000,      0.00000000000,-214748364,532,      0.03191489362,94,3,Ternate,Halmahera
MALUKU UTARA,TOBELO TIMUR,GONGA,82,05,032,002,8205032002,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205032,POLY,8205032002,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       32.000000,TOBELO TIMUR,        2.000000,GONGA,      343.000000,      319.000000,      156.000000,        0.000000,       19.000000,      0.00000000000,-214748364,662,      0.24793388430,121,30,Ternate,Halmahera
MALUKU UTARA,TOBELO BARAT,KUSURI,82,05,031,001,8205031001,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205031,POLY,8205031001,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       31.000000,TOBELO BARAT,        1.000000,KUSURI,      918.000000,      921.000000,      501.000000,       75.000000,      426.000000,      0.14970059880,-214748364,1757,      0.10843373494,415,45,Ternate,Halmahera
MALUKU UTARA,TOBELO BARAT,SUKAMAJU,82,05,031,002,8205031002,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205031,POLY,8205031002,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       31.000000,TOBELO BARAT,        2.000000,SUKAMAJU,      262.000000,      269.000000,      163.000000,       40.000000,      123.000000,      0.24539877301,-214748364,552,      0.29078014184,141,41,Ternate,Halmahera
MALUKU UTARA,TOBELO BARAT,BIRINOA,82,05,031,004,8205031004,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205031,POLY,8205031004,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       31.000000,TOBELO BARAT,        4.000000,BIRINOA,      208.000000,      186.000000,      103.000000,        5.000000,       98.000000,      0.04854368932,-214748364,384,      0.17073170732,82,14,Ternate,Halmahera
MALUKU UTARA,TOBELO TIMUR,METI,82,05,032,003,8205032003,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205032,POLY,8205032003,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       32.000000,TOBELO TIMUR,        3.000000,METI,      854.000000,      732.000000,      412.000000,        0.000000,      270.000000,      0.00000000000,-214748364,1586,      0.91743119266,327,300,Ternate,Halmahera
MALUKU UTARA,TOBELO BARAT,UPT TOGOLIUA,82,05,031,006,8205031006,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205031,POLY,8205031006,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       31.000000,TOBELO BARAT,        6.000000,UPT TOGOLIUA,      249.000000,      236.000000,      163.000000,        0.000000,      163.000000,      0.00000000000,-214748364,500,      0.00757575758,132,1,Ternate,Halmahera
MALUKU UTARA,TOBELO TIMUR,KATANA,82,05,032,001,8205032001,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205032,POLY,8205032001,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       32.000000,TOBELO TIMUR,        1.000000,KATANA,      527.000000,      393.000000,      215.000000,        0.000000,       36.000000,      0.00000000000,-214748364,935,      0.00000000000,162,0,Ternate,Halmahera
MALUKU UTARA,TOBELO TIMUR,TODOKUIHA,82,05,032,005,8205032005,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205032,POLY,8205032005,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       32.000000,TOBELO TIMUR,        5.000000,TODOKUIHA,      494.000000,      470.000000,      293.000000,       92.000000,       85.000000,      0.31399317406,-214748364,964,      0.39500000000,200,79,Ternate,Halmahera
MALUKU UTARA,TOBELO BARAT,TOGOLIUA,82,05,031,003,8205031003,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205031,POLY,8205031003,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       31.000000,TOBELO BARAT,        3.000000,TOGOLIUA,      406.000000,      382.000000,      220.000000,       56.000000,      164.000000,      0.25454545454,-214748364,787,      0.32203389831,177,57,Ternate,Halmahera
MALUKU UTARA,TOBELO TIMUR,MAWEA,82,05,032,004,8205032004,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205032,POLY,8205032004,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       32.000000,TOBELO TIMUR,        4.000000,MAWEA,      569.000000,      541.000000,      279.000000,       81.000000,       40.000000,      0.29032258064,-214748364,1110,      0.45454545455,220,100,Ternate,Halmahera
MALUKU UTARA,TOBELO BARAT,WANGONGIRA,82,05,031,005,8205031005,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205031,POLY,8205031005,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       31.000000,TOBELO BARAT,        5.000000,WANGONGIRA,      215.000000,      192.000000,      113.000000,        0.000000,      113.000000,      0.00000000000,-214748364,378,      0.00000000000,93,0,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,LELEOTO,82,05,030,008,8205030008,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030008,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,        8.000000,LELEOTO,      776.000000,      746.000000,      358.000000,      246.000000,       82.000000,      0.68715083799,-214748364,1522,      0.36544850498,301,110,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,TOBE,82,05,030,010,8205030010,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030010,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,       10.000000,TOBE,      299.000000,      277.000000,      162.000000,       54.000000,       66.000000,      0.33333333333,-214748364,576,      0.34210526316,114,39,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,PACA,82,05,030,009,8205030009,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030009,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,        9.000000,PACA,      955.000000,      872.000000,      460.000000,      350.000000,       50.000000,      0.76086956522,-214748364,1827,      0.40053763441,372,149,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,TALAGA PACA,82,05,030,015,8205030015,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030015,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,       15.000000,TALAGA PACA,      253.000000,      233.000000,      156.000000,       82.000000,       74.000000,      0.52564102564,-214748364,486,      0.03092783505,97,3,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,LEMAH INO,82,05,030,016,8205030016,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030016,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,       16.000000,LEMAH INO,      274.000000,      261.000000,      148.000000,       75.000000,       72.000000,      0.50675675676,-214748364,535,      0.36363636364,110,40,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,KAKARA B,82,05,030,018,8205030018,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030018,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,       18.000000,KAKARA B,      286.000000,      259.000000,      130.000000,      110.000000,        9.000000,      0.84615384615,-214748364,545,      0.54205607477,107,58,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,TOMA HALU,82,05,030,012,8205030012,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030012,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,       12.000000,TOMA HALU,      623.000000,      625.000000,      257.000000,      136.000000,       10.000000,      0.52918287938,-214748364,1248,      0.58181818182,220,128,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,KUPA KUPA SELATAN,82,05,030,017,8205030017,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030017,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,       17.000000,KUPA KUPA SELATAN,      564.000000,      502.000000,      294.000000,       95.000000,      199.000000,      0.32312925170,-214748364,1066,      0.44680851064,235,105,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,KUPA KUPA,82,05,030,011,8205030011,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030011,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,       11.000000,KUPA KUPA,      564.000000,      549.000000,      264.000000,      118.000000,       98.000000,      0.44696969697,-214748364,1113,      0.62926829268,205,129,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,EFI EFI,82,05,030,013,8205030013,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030013,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,       13.000000,EFI EFI,      536.000000,      477.000000,      303.000000,      214.000000,       89.000000,      0.70627062706,-214748364,1013,      0.67510548523,237,160,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,TIOUA,82,05,030,019,8205030019,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030019,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,       19.000000,TIOUA,      461.000000,      524.000000,      287.000000,      200.000000,       20.000000,      0.69686411150,-214748364,985,      0.60089686099,223,134,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,GAMHOKU,82,05,030,014,8205030014,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030014,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,       14.000000,GAMHOKU,      490.000000,      496.000000,      280.000000,      115.000000,        8.000000,      0.41071428571,-214748364,974,      0.84210526316,209,176,Ternate,Halmahera
MALUKU UTARA,TOBELO SELATAN,PALE,82,05,030,020,8205030020,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205030,POLY,8205030020,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       30.000000,TOBELO SELATAN,       20.000000,PALE,      589.000000,      575.000000,      263.000000,      200.000000,       15.000000,      0.76045627376,-214748364,1164,      0.81069958848,243,197,Ternate,Halmahera
MALUKU UTARA,TOBELO,RAWAJAYA,82,05,040,024,8205040024,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205040,POLY,8205040024,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       40.000000,TOBELO,       24.000000,RAWAJAYA,     2382.000000,     2129.000000,     1098.000000,     1051.000000,       47.000000,      0.95719489982,-214748364,4511,      0.82765335930,1027,850,Ternate,Halmahera
