"Name","Ei_subarea.x","Full_population.x","Ho_size.x","Pln_cabang.x","Pop.x","Provinsi.x","Target_household_penetration_rate.x","X.x","Xy_source.x","Y.x","Metric...System","Demographics...Projected.household.count.y","Demand..household....Target.household.count.y","Demand...Projected.nodal.demand.per.year.y","System..grid....Transformer.cost.y","Demographics...Population.count.y","Demographics...Projected.population.count.y","order","piece","group","id","fake.node","root","branch","dist","MV.line.per.kwh","sequence","depth","Total.Downstream.Demand.kWh","Total.Downstream.Network.Extent.m","Phase","CummulativeNetworkExtent.m","CummulativeHousesConnected.qty"
8.20302e+11,"Sanana&Dofa",269,4.98019802,"Ternate",269,"MALUKU UTARA",1,126.070769,"BIG_Settlements",-2.431369,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",328,5.37704918,"Ternate",328,"MALUKU UTARA",1,125.865446,"BIG_Settlements",-2.044921,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",4058,5.432396252,"Ternate",1326.272082,"MALUKU UTARA",0.326829,125.980891,"BIG_Settlements",-2.054564,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",222,4.526315789,"Ternate",222,"MALUKU UTARA",1,125.89963,"BIG_Settlements",-1.985669,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",598,5.573770492,"Ternate",101.62113,"MALUKU UTARA",0.169935,125.932954,"BIG_Settlements",-1.98024,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",10,4.526315789,"Ternate",10,"MALUKU UTARA",1,125.903961,"BIG_Settlements",-1.986079,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",1513,5.365248227,"Ternate",475.514718,"MALUKU UTARA",0.314286,125.968802,"BIG_Settlements",-2.054053,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"14",1392,6.356164384,"Ternate",732.0888889,"MALUKU UTARA",0.525925926,125.974018,"BPS_Centroids",-2.005662502,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",437,5.837398374,"Ternate",20.258446,"MALUKU UTARA",0.046358,125.976783,"BIG_Settlements",-2.215962,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",463,5.578313253,"Ternate",463,"MALUKU UTARA",1,126.044352,"BIG_Settlements",-2.365467,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",862,4.931034483,"Ternate",18.340774,"MALUKU UTARA",0.021277,125.968734,"BIG_Settlements",-2.005558,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",21,4.98019802,"Ternate",21,"MALUKU UTARA",1,126.063259,"BIG_Settlements",-2.461538,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",835,5.14084507,"Ternate",92.777685,"MALUKU UTARA",0.111111,126.021053,"BIG_Settlements",-2.310452,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",1127,5.470873786,"Ternate",55.70761,"MALUKU UTARA",0.04943,125.962094,"BIG_Settlements",-2.107754,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",2812,5.112727273,"Ternate",361.401052,"MALUKU UTARA",0.128521,125.979462,"BIG_Settlements",-2.058148,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",30,4.98019802,"Ternate",30,"MALUKU UTARA",1,126.062116,"BIG_Settlements",-2.450169,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",121,5.268361582,"Ternate",29.577724,"MALUKU UTARA",0.244444,125.971106,"BIG_Settlements",-2.082326,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",163,6.641304348,"Ternate",163,"MALUKU UTARA",1,126.06388,"BIG_Settlements",-2.405849,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",3622,5.477272727,"Ternate",667.49838,"MALUKU UTARA",0.18429,125.979527,"BIG_Settlements",-2.06964,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",281,5.837398374,"Ternate",13.026598,"MALUKU UTARA",0.046358,125.977561,"BIG_Settlements",-2.217891,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",515,4.997762864,"Ternate",94.99999,"MALUKU UTARA",0.184466,125.968863,"BIG_Settlements",-2.197214,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",187,5.5,"Ternate",107.985955,"MALUKU UTARA",0.577465,126.018903,"BIG_Settlements",-2.32399,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",90,6.117283951,"Ternate",8.35443,"MALUKU UTARA",0.092827,126.00044,"BIG_Settlements",-2.261651,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",893,4.827027027,"Ternate",893,"MALUKU UTARA",1,125.876059,"BIG_Settlements",-2.023149,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",465,6.108108108,"Ternate",465,"MALUKU UTARA",1,126.059523,"BIG_Settlements",-2.39741,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",3427,4.700960219,"Ternate",685.4,"MALUKU UTARA",0.2,125.981374,"BIG_Settlements",-2.0655,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",56,5.477272727,"Ternate",10.32024,"MALUKU UTARA",0.18429,125.97682,"BIG_Settlements",-2.072015,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",640,5.5859375,"Ternate",0,"MALUKU UTARA",0,125.965833,"BIG_Settlements",-2.093898,"unelectrified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",1022,5.268361582,"Ternate",249.821768,"MALUKU UTARA",0.244444,125.970322,"BIG_Settlements",-2.084338,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",39,4.526315789,"Ternate",39,"MALUKU UTARA",1,125.901588,"BIG_Settlements",-1.986228,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",1128,5.325203252,"Ternate",190.111992,"MALUKU UTARA",0.168539,125.957307,"BIG_Settlements",-2.141289,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",213,6.108108108,"Ternate",213,"MALUKU UTARA",1,126.058839,"BIG_Settlements",-2.391966,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",579,5.477707006,"Ternate",53.926323,"MALUKU UTARA",0.093137,125.958394,"BIG_Settlements",-2.12945,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",26,6.641304348,"Ternate",26,"MALUKU UTARA",1,126.065873,"BIG_Settlements",-2.409419,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",636,5.344537815,"Ternate",636,"MALUKU UTARA",1,126.025577,"BIG_Settlements",-2.463347,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",119,5.268361582,"Ternate",29.088836,"MALUKU UTARA",0.244444,125.97191,"BIG_Settlements",-2.079256,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"14",671,5.083333333,"Ternate",209.9447853,"MALUKU UTARA",0.312883436,125.9718874,"BPS_Centroids",-2.239003728,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",33,5.5,"Ternate",19.056345,"MALUKU UTARA",0.577465,126.031502,"BIG_Settlements",-2.332486,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",209,6.147058824,"Ternate",209,"MALUKU UTARA",1,126.052243,"BIG_Settlements",-2.381592,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",1555,4.740853659,"Ternate",301.48029,"MALUKU UTARA",0.193878,125.981347,"BIG_Settlements",-2.061348,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",77,5.14084507,"Ternate",8.555547,"MALUKU UTARA",0.111111,126.022523,"BIG_Settlements",-2.314341,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",901,6.117283951,"Ternate",83.637127,"MALUKU UTARA",0.092827,126.003832,"BIG_Settlements",-2.265728,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",422,6.641304348,"Ternate",422,"MALUKU UTARA",1,126.07028,"BIG_Settlements",-2.430087,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",1505,5.5859375,"Ternate",0,"MALUKU UTARA",0,125.968268,"BIG_Settlements",-2.08879,"unelectrified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",35,4.526315789,"Ternate",35,"MALUKU UTARA",1,125.902396,"BIG_Settlements",-1.985766,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",603,5.268361582,"Ternate",147.399732,"MALUKU UTARA",0.244444,125.974231,"BIG_Settlements",-2.0762,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",51,4.98019802,"Ternate",51,"MALUKU UTARA",1,126.0682,"BIG_Settlements",-2.453355,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",132,4.98019802,"Ternate",132,"MALUKU UTARA",1,126.066252,"BIG_Settlements",-2.456809,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",183,5.14084507,"Ternate",20.333313,"MALUKU UTARA",0.111111,126.022707,"BIG_Settlements",-2.315438,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",38,4.526315789,"Ternate",38,"MALUKU UTARA",1,125.913774,"BIG_Settlements",-1.983041,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",177,5.477272727,"Ternate",32.61933,"MALUKU UTARA",0.18429,125.976154,"BIG_Settlements",-2.073948,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",82,5.573770492,"Ternate",13.93467,"MALUKU UTARA",0.169935,125.933362,"BIG_Settlements",-1.982361,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20302e+11,"Sanana&Dofa",282,4.931034483,"Ternate",6.000114,"MALUKU UTARA",0.021277,125.95346,"BIG_Settlements",-1.988873,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",2065,5.392694064,"Ternate",1470.50302,"MALUKU UTARA",0.712108,125.936091,"BIG_Settlements",-1.92674,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",276,4.672131148,"Ternate",21.230748,"MALUKU UTARA",0.076923,125.880649,"BIG_Settlements",-1.913417,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",126,5.291666667,"Ternate",18.374958,"MALUKU UTARA",0.145833,126.03435,"BIG_Settlements",-1.870847,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",259,5.013333333,"Ternate",112.165389,"MALUKU UTARA",0.433071,125.895169,"BIG_Settlements",-1.925986,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",667,4.476510067,"Ternate",667,"MALUKU UTARA",1,125.766703,"BIG_Settlements",-1.919889,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",1366,4.843971631,"Ternate",194.551184,"MALUKU UTARA",0.142424,125.874846,"BIG_Settlements",-1.909412,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",74,4.511811024,"Ternate",7.84104,"MALUKU UTARA",0.10596,126.118316,"BIG_Settlements",-1.8848,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",174,5.291666667,"Ternate",25.374942,"MALUKU UTARA",0.145833,126.022013,"BIG_Settlements",-1.897253,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",304,4.9921875,"Ternate",304,"MALUKU UTARA",1,125.870094,"BIG_Settlements",-1.809217,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",26,5.013333333,"Ternate",11.259846,"MALUKU UTARA",0.433071,125.887304,"BIG_Settlements",-1.920739,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",282,4.548387097,"Ternate",282,"MALUKU UTARA",1,125.804672,"BIG_Settlements",-1.909581,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",1086,6.144628099,"Ternate",1086,"MALUKU UTARA",1,126.260597,"BIG_Settlements",-1.866913,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",499,4.511811024,"Ternate",52.87404,"MALUKU UTARA",0.10596,126.110066,"BIG_Settlements",-1.881879,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",401,5.346666667,"Ternate",166.649184,"MALUKU UTARA",0.415584,126.207432,"BIG_Settlements",-1.866336,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",404,5.179487179,"Ternate",160.775436,"MALUKU UTARA",0.397959,125.903871,"BIG_Settlements",-1.934608,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",204,6.144628099,"Ternate",204,"MALUKU UTARA",1,126.276214,"BIG_Settlements",-1.821896,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",91,5.013333333,"Ternate",39.409461,"MALUKU UTARA",0.433071,125.890107,"BIG_Settlements",-1.9224,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",1850,5.572289157,"Ternate",194.9752,"MALUKU UTARA",0.105392,125.983668,"BIG_Settlements",-1.91519,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",75,4.890909091,"Ternate",30.7554,"MALUKU UTARA",0.410072,126.046913,"BIG_Settlements",-1.888912,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",9,4.672131148,"Ternate",0.692307,"MALUKU UTARA",0.076923,125.886498,"BIG_Settlements",-1.919974,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",191,4.890909091,"Ternate",78.323752,"MALUKU UTARA",0.410072,126.035071,"BIG_Settlements",-1.871607,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",1264,5.904214559,"Ternate",788.618448,"MALUKU UTARA",0.623907,126.164305,"BIG_Settlements",-1.883743,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",421,6.014285714,"Ternate",63.15,"MALUKU UTARA",0.15,125.962402,"BIG_Settlements",-1.917301,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",297,5.392694064,"Ternate",211.496076,"MALUKU UTARA",0.712108,125.947425,"BIG_Settlements",-1.919842,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",113,4.9921875,"Ternate",113,"MALUKU UTARA",1,125.949087,"BIG_Settlements",-1.798491,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",277,5.904214559,"Ternate",172.822239,"MALUKU UTARA",0.623907,126.208502,"BIG_Settlements",-1.815756,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",197,6.144628099,"Ternate",197,"MALUKU UTARA",1,126.291887,"BIG_Settlements",-1.826565,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",540,4.890909091,"Ternate",221.43888,"MALUKU UTARA",0.410072,126.065826,"BIG_Settlements",-1.882403,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",81,5.291666667,"Ternate",11.812473,"MALUKU UTARA",0.145833,126.033108,"BIG_Settlements",-1.884617,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",222,4.9921875,"Ternate",222,"MALUKU UTARA",1,125.812653,"BIG_Settlements",-1.823382,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",348,6.214285714,"Ternate",348,"MALUKU UTARA",1,126.481016,"BIG_Settlements",-1.828733,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20303e+11,"Sanana&Dofa",270,4.890909091,"Ternate",110.71944,"MALUKU UTARA",0.410072,126.043118,"BIG_Settlements",-1.862381,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20304e+11,"14",909,5.078212291,"Ternate",909,"MALUKU UTARA",1,125.4943692,"BPS_Centroids",-1.895099991,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20304e+11,"Sanana&Dofa",552,4.487972509,"Ternate",552,"MALUKU UTARA",1,125.376721,"BIG_Settlements",-1.881921,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20304e+11,"Sanana&Dofa",437,4.260869565,"Ternate",437,"MALUKU UTARA",1,125.513554,"BIG_Settlements",-1.779117,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20304e+11,"Sanana&Dofa",161,5.380952381,"Ternate",161,"MALUKU UTARA",1,125.704492,"BIG_Settlements",-1.928915,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20304e+11,"Sanana&Dofa",53,5.380952381,"Ternate",53,"MALUKU UTARA",1,125.705704,"BIG_Settlements",-1.929038,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20304e+11,"Sanana&Dofa",547,4.260869565,"Ternate",547,"MALUKU UTARA",1,125.50932,"BIG_Settlements",-1.779199,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20304e+11,"Sanana&Dofa",33,4.260869565,"Ternate",33,"MALUKU UTARA",1,125.508564,"BIG_Settlements",-1.778676,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20304e+11,"Sanana&Dofa",30,4.842857143,"Ternate",30,"MALUKU UTARA",1,125.58182,"BIG_Settlements",-1.928059,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20304e+11,"Sanana&Dofa",481,4.922680412,"Ternate",481,"MALUKU UTARA",1,125.660418,"BIG_Settlements",-1.930482,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20304e+11,"Sanana&Dofa",24,4.260869565,"Ternate",24,"MALUKU UTARA",1,125.510177,"BIG_Settlements",-1.778512,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
